name,from_bus,to_bus,angle_max_deg,angle_min_deg,expand_capacity,b_pu,g_pu,r_pu,x_pu,cap_existing_power_MW,cost_fixed_power_USDperkW
6855,5776,514,60.00014031,-60.00014031,FALSE,6.38E-06,0,0.000213092,0.000478076,485,
6856,5775,5776,60.00014031,-60.00014031,FALSE,0.000287284,0,0.003280923,0.015679992,296,
6857,5773,5775,60.00014031,-60.00014031,FALSE,0.000372537,0,0.004762145,0.025373023,296,
6858,5775,529,60.00014031,-60.00014031,FALSE,0.000112046,0,0.004556472,0.008929815,241,
6859,5776,5777,60.00014031,-60.00014031,FALSE,0.001303303,0,0.009595745,0.051346882,315,
6860,5777,391,60.00014031,-60.00014031,FALSE,8.4978E-05,0,0.002219964,0.006149141,520,
6861,5777,5794,60.00014031,-60.00014031,FALSE,0.000240154,0,0.009766102,0.019139709,364,
6862,5800,399,60.00014031,-60.00014031,FALSE,8.61E-06,0,0.000205021,0.000519311,520,
6863,5794,5800,60.00014031,-60.00014031,FALSE,0.000205648,0,0.006769401,0.014982431,257,
6864,4897,4894,60.00014031,-60.00014031,FALSE,0.000198618,0,0.010498728,0.015367715,340,
6865,5811,5777,60.00014031,-60.00014031,FALSE,0.000136483,0,0.003327256,0.008623141,648,
6866,5783,5781,60.00014031,-60.00014031,FALSE,0.000190768,0,0.005951671,0.012508806,257,
6867,5781,5811,60.00014031,-60.00014031,FALSE,0.000353002,0,0.009560676,0.027421177,520,
6868,4894,5783,60.00014031,-60.00014031,FALSE,4.37073E-05,0,0.003283004,0.003352252,230,
6869,5778,6559,60.00014031,-60.00014031,FALSE,0.000256977,0,0.008891353,0.020642309,257,
6870,6559,5779,60.00014031,-60.00014031,FALSE,0.000565419,0,0.017640042,0.037074749,257,
6871,514,5780,60.00014031,-60.00014031,FALSE,0.00085974,0,0.020958772,0.054318637,264,
6872,367,5781,60.00014031,-60.00014031,FALSE,0.000387338,0,0.013401787,0.031113849,257,
6873,5782,5783,60.00014031,-60.00014031,FALSE,0.0003331,0,0.011525194,0.026757096,257,
6874,546,5788,60.00014031,-60.00014031,FALSE,1.00822E-05,0,0.000380908,0.000697663,241,
6875,5788,5784,60.00014031,-60.00014031,FALSE,0.000421024,0,0.014567292,0.033819721,257,
6876,5785,5784,60.00014031,-60.00014031,FALSE,3.20524E-05,0,0.000539881,0.001928622,280,
6877,5784,5772,60.00014031,-60.00014031,FALSE,5.64145E-05,0,0.001473773,0.004082245,328,
6878,5772,546,60.00014031,-60.00014031,FALSE,0.000487381,0,0.020034441,0.039666436,241,
6879,5786,525,60.00014031,-60.00014031,FALSE,5.49111E-05,0,0.002074552,0.003799706,241,
6880,408,6771,60.00014031,-60.00014031,FALSE,1.72875E-05,0,0.000430244,0.001137341,264,
6881,6771,5787,60.00014031,-60.00014031,FALSE,5.41987E-05,0,0.001290539,0.003268898,264,
6882,5788,5789,60.00014031,-60.00014031,FALSE,5.37656E-05,0,0.002131951,0.004082838,364,
6883,6552,1697,60.00014031,-60.00014031,FALSE,1.90639E-05,0,0.000933938,0.001274182,235,
6884,5789,6552,60.00014031,-60.00014031,FALSE,6.08E-06,0,0.00031088,0.000441314,235,
6885,5789,6765,60.00014031,-60.00014031,FALSE,0.000360491,0,0.014818508,0.029339292,405,
6886,6765,5790,60.00014031,-60.00014031,FALSE,2.32138E-05,0,0.000606436,0.001679785,264,
6887,5790,528,60.00014031,-60.00014031,FALSE,1.81628E-05,0,0.002016429,0.001483542,224,
6888,5790,5791,60.00014031,-60.00014031,FALSE,2.86237E-05,0,0.002265034,0.002043547,256,
6889,6766,5797,60.00014031,-60.00014031,FALSE,0.000210833,0,0.009655843,0.017422373,824,
6890,5797,499,60.00014031,-60.00014031,FALSE,4.92216E-05,0,0.001267249,0.003461979,264,
6891,5795,6766,60.00014031,-60.00014031,FALSE,0.000101711,0,0.002725142,0.007733089,264,
6892,5791,5795,60.00014031,-60.00014031,FALSE,6.53376E-05,0,0.001750596,0.004967635,264,
6893,528,5791,60.00014031,-60.00014031,FALSE,8.4502E-05,0,0.006087878,0.005980355,230,
6894,465,5793,60.00014031,-60.00014031,FALSE,1.46823E-05,0,0.000365406,0.000965944,264,
6895,5803,5792,60.00014031,-60.00014031,FALSE,0.000331431,0,0.008976455,0.025745554,264,
6896,5799,5803,60.00014031,-60.00014031,FALSE,0.000101802,0,0.002727598,0.007740054,264,
6897,5793,5799,60.00014031,-60.00014031,FALSE,2.5071E-05,0,0.000596972,0.001512113,264,
6898,5793,5805,60.00014031,-60.00014031,FALSE,6.72E-06,0,7.48282E-05,0.000348893,296,
6899,5822,5806,60.00014031,-60.00014031,FALSE,4.67778E-05,0,0.001164189,0.003077509,264,
6900,5808,5802,60.00014031,-60.00014031,FALSE,0.000112526,0,0.003852237,0.008850155,371,
6901,5806,5808,60.00014031,-60.00014031,FALSE,0.000112348,0,0.00456875,0.008953877,241,
6902,5805,5822,60.00014031,-60.00014031,FALSE,0.000593703,0,0.015906956,0.045139097,264,
6903,5802,5794,60.00014031,-60.00014031,FALSE,0.000413903,0,0.017014057,0.033686303,323,
6904,5795,6768,60.00014031,-60.00014031,FALSE,3.45868E-05,0,0.001250316,0.002198822,241,
6905,6768,5796,60.00014031,-60.00014031,FALSE,0.000228663,0,0.009298803,0.018223889,241,
6906,5797,496,60.00014031,-60.00014031,FALSE,0.00032239,0,0.010057945,0.021139193,656,
6907,496,5819,60.00014031,-60.00014031,FALSE,9.53219E-05,0,0.000899399,0.006102337,315,
6908,5798,5819,60.00014031,-60.00014031,FALSE,0.000729644,0,0.018784995,0.051318792,584,
6909,5799,5804,60.00014031,-60.00014031,FALSE,0.000169402,0,0.005393503,0.011557956,257,
6910,5810,5800,60.00014031,-60.00014031,FALSE,2.86133E-05,0,0.000712117,0.001882466,456,
6911,5807,5801,60.00014031,-60.00014031,FALSE,1.87642E-05,0,0.000466996,0.001234495,456,
6912,5804,5807,60.00014031,-60.00014031,FALSE,0.000984292,0,0.023994982,0.062187724,264,
6913,5801,5810,60.00014031,-60.00014031,FALSE,0.000153928,0,0.003752524,0.009725294,648,
6914,5801,5802,60.00014031,-60.00014031,FALSE,0.000293866,0,0.023913631,0.026302017,230,
6915,5803,5804,60.00014031,-60.00014031,FALSE,6.30775E-05,0,0.002383083,0.004364804,241,
6916,5805,7990,60.00014031,-60.00014031,FALSE,0.001712767,0,0.009810312,0.079376167,341,
6917,5806,5807,60.00014031,-60.00014031,FALSE,0.000263901,0,0.006794333,0.018561347,264,
6918,5808,5818,60.00014031,-60.00014031,FALSE,0.000261317,0,0.009671117,0.017382578,487,
6919,5994,4900,60.00014031,-60.00014031,FALSE,8.30917E-05,0,0.002067954,0.005466592,392,
6920,5818,5809,60.00014031,-60.00014031,FALSE,0.000125188,0,0.003354163,0.009518049,328,
6921,5809,5994,60.00014031,-60.00014031,FALSE,0.000187647,0,0.004670084,0.012345271,264,
6922,4900,4891,60.00014031,-60.00014031,FALSE,5.49418E-05,0,0.0014353,0.003975677,264,
6923,5809,5826,60.00014031,-60.00014031,FALSE,0.000100133,0,0.003427963,0.007875425,257,
6924,5829,5821,60.00014031,-60.00014031,FALSE,0.000158678,0,0.004950492,0.010404597,257,
6925,5826,5829,60.00014031,-60.00014031,FALSE,7.78E-06,0,0.000417278,0.000618736,235,
6926,5823,450,60.00014031,-60.00014031,FALSE,1.26872E-05,0,0.000315754,0.00083469,264,
6927,5821,5823,60.00014031,-60.00014031,FALSE,1.14665E-05,0,0.000586424,0.000832467,235,
6928,5810,5811,60.00014031,-60.00014031,FALSE,0.00033633,0,0.011636937,0.027016523,257,
6929,5812,5836,60.00014031,-60.00014031,FALSE,0.000255903,0,0.001505297,0.01546415,508,
6930,5836,5815,60.00014031,-60.00014031,FALSE,0.000240979,0,0.001400203,0.01421183,662,
6931,5816,496,60.00014031,-60.00014031,FALSE,0.000290715,0,0.003716218,0.019800242,296,
6932,5815,5816,60.00014031,-60.00014031,FALSE,6.32686E-05,0,0.000362407,0.002932205,341,
6933,7990,5813,60.00014031,-60.00014031,FALSE,4.31741E-05,0,0.000243738,0.00240696,354,
6934,5814,7990,60.00014031,-60.00014031,FALSE,3.98071E-05,0,0.000365366,0.002414519,315,
6935,5815,5813,60.00014031,-60.00014031,FALSE,1.47698E-05,0,8.33826E-05,0.000823419,508,
6936,5817,496,60.00014031,-60.00014031,FALSE,0.000286066,0,0.002699141,0.018313432,315,
6937,5814,5817,60.00014031,-60.00014031,FALSE,3.07355E-05,0,0.001161193,0.002126816,241,
6938,5813,5814,60.00014031,-60.00014031,FALSE,1.32437E-05,0,8.42844E-05,0.000754561,341,
6939,496,7990,60.00014031,-60.00014031,FALSE,0.000320368,0,0.004095266,0.021819837,296,
6940,5816,7990,60.00014031,-60.00014031,FALSE,1.95867E-05,0,9.93992E-05,0.000886127,508,
6941,5817,7990,60.00014031,-60.00014031,FALSE,4.43276E-05,0,0.00054521,0.002798613,296,
6942,496,6616,60.00014031,-60.00014031,FALSE,0.000397832,0,0.007318291,0.028470085,280,
6943,6616,499,60.00014031,-60.00014031,FALSE,0.000360857,0,0.012485577,0.028986748,257,
6944,5818,5824,60.00014031,-60.00014031,FALSE,0.000135184,0,0.002892493,0.006615007,264,
6945,5827,5798,60.00014031,-60.00014031,FALSE,0.000986524,0,0.009307996,0.063154545,315,
6946,5824,5827,60.00014031,-60.00014031,FALSE,0.000138189,0,0.001986776,0.006094819,280,
6947,5798,5819,60.00014031,-60.00014031,FALSE,0.000417905,0,0.007687535,0.029906547,440,
6948,5809,5828,60.00014031,-60.00014031,FALSE,0.000177663,0,0.007224854,0.014159339,241,
6949,5828,5820,60.00014031,-60.00014031,FALSE,0.000618548,0,0.01657262,0.047028066,712,
6950,5820,5990,60.00014031,-60.00014031,FALSE,0.000159063,0,0.004155363,0.011510058,712,
6951,5991,8807,60.00014031,-60.00014031,FALSE,2.22061E-05,0,0.000273125,0.001401976,968,
6952,5990,5991,60.00014031,-60.00014031,FALSE,1.49E-06,0,1.65808E-05,7.73095E-05,584,
6953,8807,5833,60.00014031,-60.00014031,FALSE,0.000570973,0,0.007215062,0.03800639,392,
6954,6032,356,60.00014031,-60.00014031,FALSE,1.42543E-05,0,0.000252547,0.000947374,280,
6955,5833,6032,60.00014031,-60.00014031,FALSE,0.000472764,0,0.003133503,0.029171782,482,
6956,5821,5822,60.00014031,-60.00014031,FALSE,0.000260912,0,0.006990634,0.01983721,264,
6957,5823,5825,60.00014031,-60.00014031,FALSE,4.68001E-05,0,0.001114368,0.002822663,264,
6958,5825,5824,60.00014031,-60.00014031,FALSE,2.99749E-05,0,0.000713739,0.00180788,264,
6959,5825,5826,60.00014031,-60.00014031,FALSE,0.00011373,0,0.003548186,0.007457327,257,
6960,5827,5845,60.00014031,-60.00014031,FALSE,1.339E-05,0,0.000349801,0.000968923,264,
6961,5845,5832,60.00014031,-60.00014031,FALSE,0.000863961,0,0.033762797,0.063810821,241,
6962,5842,438,60.00014031,-60.00014031,FALSE,0.000269121,0,0.011062634,0.021902983,569,
6963,5834,5831,60.00014031,-60.00014031,FALSE,0.000159387,0,0.003885618,0.010070229,264,
6964,5832,5834,60.00014031,-60.00014031,FALSE,5.15E-06,0,0.000163941,0.000351315,428,
6965,5831,5842,60.00014031,-60.00014031,FALSE,0.000334623,0,0.027230294,0.029949954,230,
6966,5828,5829,60.00014031,-60.00014031,FALSE,0.00017426,0,0.004336908,0.011464527,328,
6967,5830,5841,60.00014031,-60.00014031,FALSE,0.000441169,0,0.018134856,0.035905398,241,
6968,5844,5831,60.00014031,-60.00014031,FALSE,0.0002699,0,0.011094675,0.021966422,241,
6969,5841,5838,60.00014031,-60.00014031,FALSE,0.000110363,0,0.003778195,0.008680052,257,
6970,5838,5844,60.00014031,-60.00014031,FALSE,0.000272982,0,0.005021631,0.01953545,440,
6971,5832,5840,60.00014031,-60.00014031,FALSE,2.85566E-05,0,0.000710705,0.001878734,264,
6972,5840,5833,60.00014031,-60.00014031,FALSE,0.000427692,0,0.005467178,0.029129504,296,
6973,5834,5835,60.00014031,-60.00014031,FALSE,0.000304031,0,0.01688439,0.025864977,235,
6974,5835,403,60.00014031,-60.00014031,FALSE,3.74316E-05,0,0.000931583,0.00246262,264,
6975,5835,369,60.00014031,-60.00014031,FALSE,0.000198485,0,0.003610426,0.013889963,280,
6976,369,5839,60.00014031,-60.00014031,FALSE,1.24876E-05,0,0.000200841,0.000686052,280,
6977,5839,5837,60.00014031,-60.00014031,FALSE,0.000276338,0,0.0024962,0.016248861,315,
6978,5837,5836,60.00014031,-60.00014031,FALSE,0.000217512,0,0.001279475,0.01314423,508,
6979,5837,5838,60.00014031,-60.00014031,FALSE,0.000100403,0,0.001215794,0.006148942,296,
6980,5839,5840,60.00014031,-60.00014031,FALSE,0.000366816,0,0.012691738,0.029465377,257,
6981,482,5841,60.00014031,-60.00014031,FALSE,6.00676E-05,0,0.006407739,0.004538912,224,
6982,5842,5843,60.00014031,-60.00014031,FALSE,2.87447E-05,0,0.000915187,0.001961189,314,
6983,5843,353,60.00014031,-60.00014031,FALSE,1.4866E-05,0,0.000353979,0.000896619,264,
6984,5843,5844,60.00014031,-60.00014031,FALSE,6.62313E-05,0,0.001577048,0.003994618,520,
6985,5845,2045,60.00014031,-60.00014031,FALSE,1.37981E-05,0,0.000360463,0.000998455,264,
6986,5846,406,60.00014031,-60.00014031,FALSE,7.0383E-05,0,0.002790876,0.005344728,569,
6987,377,5847,60.00014031,-60.00014031,FALSE,0.000166509,0,0.006602524,0.012644313,241,
6988,5848,5781,60.00014031,-60.00014031,FALSE,0.000324263,0,0.038874127,0.030764433,536,
6989,443,5849,60.00014031,-60.00014031,FALSE,4.88581E-05,0,0.001937355,0.003710174,241,
6990,506,5812,60.00014031,-60.00014031,FALSE,0.000122764,0,0.01457342,0.011423266,224,
6991,1698,433,60.00014031,-60.00014031,FALSE,2.93004E-05,0,0.000765445,0.002120226,264,
6992,433,5927,60.00014031,-60.00014031,FALSE,0.000217271,0,0.005593806,0.015281639,264,
6993,5927,5812,60.00014031,-60.00014031,FALSE,0.000126346,0,0.000658866,0.006030417,508,
6994,5850,5852,60.00014031,-60.00014031,FALSE,0.000113901,0,0.002776745,0.0071964,264,
6995,5906,5851,60.00014031,-60.00014031,FALSE,0.000103749,0,0.002529247,0.006554965,712,
6996,5852,5906,60.00014031,-60.00014031,FALSE,0.000822801,0,0.02005832,0.051984906,264,
6997,5852,5853,60.00014031,-60.00014031,FALSE,0.000223999,0,0.012309482,0.0186694,235,
6998,5854,5860,60.00014031,-60.00014031,FALSE,0.000964972,0,0.025853816,0.073365861,264,
6999,5860,4766,60.00014031,-60.00014031,FALSE,0.000458485,0,0.005860797,0.031226742,296,
7000,4766,4767,60.00014031,-60.00014031,FALSE,1.21195E-05,0,0.000438122,0.000770487,241,
7001,4767,5957,60.00014031,-60.00014031,FALSE,0.000283796,0,0.003436504,0.017380321,296,
7002,5957,5855,60.00014031,-60.00014031,FALSE,8.91792E-05,0,0.001096865,0.00563031,296,
7003,5855,376,60.00014031,-60.00014031,FALSE,1.18667E-05,0,0.00028256,0.000715716,264,
7004,5855,5861,60.00014031,-60.00014031,FALSE,0.000154169,0,0.002690248,0.009947023,280,
7005,6591,5872,60.00014031,-60.00014031,FALSE,0.00027515,0,0.004801371,0.017752778,280,
7006,5940,5876,60.00014031,-60.00014031,FALSE,0.000166747,0,0.006611967,0.012662398,241,
7007,5934,5940,60.00014031,-60.00014031,FALSE,0.0001024,0,0.002636379,0.007202284,264,
7008,5876,404,60.00014031,-60.00014031,FALSE,1.09856E-05,0,0.000261581,0.000662576,264,
7009,5872,5934,60.00014031,-60.00014031,FALSE,3.92229E-05,0,0.000933947,0.00236566,264,
7010,5864,6591,60.00014031,-60.00014031,FALSE,0.000188228,0,0.003027306,0.010340972,280,
7011,5861,5864,60.00014031,-60.00014031,FALSE,0.000187157,0,0.001717807,0.011352118,315,
7012,5852,385,60.00014031,-60.00014031,FALSE,0.000110739,0,0.004503298,0.008825604,241,
7013,385,5903,60.00014031,-60.00014031,FALSE,0.000255397,0,0.00657539,0.017963218,328,
7014,5903,5878,60.00014031,-60.00014031,FALSE,0.000516498,0,0.00660237,0.035177919,296,
7015,5878,5856,60.00014031,-60.00014031,FALSE,0.000123639,0,0.003312666,0.009400293,392,
7016,5856,4765,60.00014031,-60.00014031,FALSE,3.43E-06,0,8.1766E-05,0.000207111,264,
7017,5856,5857,60.00014031,-60.00014031,FALSE,6.88E-06,0,0.000260097,0.000476389,241,
7018,5857,4763,60.00014031,-60.00014031,FALSE,2.42E-06,0,6.32113E-05,0.000175091,264,
7019,398,5956,60.00014031,-60.00014031,FALSE,0.00039331,0,0.010652347,0.030552234,264,
7020,5956,5881,60.00014031,-60.00014031,FALSE,0.000132265,0,0.004126447,0.008672675,257,
7021,5881,5857,60.00014031,-60.00014031,FALSE,9.25389E-05,0,0.002479403,0.007035756,264,
7022,5858,5893,60.00014031,-60.00014031,FALSE,0.00056697,0,0.005121495,0.033338142,315,
7023,5893,5859,60.00014031,-60.00014031,FALSE,0.000389071,0,0.003714488,0.025496851,315,
7024,489,5860,60.00014031,-60.00014031,FALSE,8.77762E-05,0,0.00225987,0.006173703,264,
7025,5861,5862,60.00014031,-60.00014031,FALSE,2.70378E-05,0,0.000643803,0.001630734,264,
7026,5862,533,60.00014031,-60.00014031,FALSE,2.63084E-05,0,0.001288841,0.001758381,235,
7027,5862,5959,60.00014031,-60.00014031,FALSE,0.000746106,0,0.019208792,0.052476581,264,
7028,6598,5863,60.00014031,-60.00014031,FALSE,0.000538161,0,0.013855281,0.037851167,264,
7029,5863,527,60.00014031,-60.00014031,FALSE,1.63718E-05,0,0.000389833,0.000987435,264,
7030,5959,6598,60.00014031,-60.00014031,FALSE,6.0885E-05,0,0.001938486,0.004154058,257,
7031,5863,5884,60.00014031,-60.00014031,FALSE,0.00052309,0,0.009514919,0.036605727,280,
7032,6262,8116,60.00014031,-60.00014031,FALSE,0.000327484,0,0.004186238,0.022304543,296,
7033,5884,6262,60.00014031,-60.00014031,FALSE,0.000192046,0,0.001156899,0.009825263,341,
7034,5864,5870,60.00014031,-60.00014031,FALSE,0.000233487,0,0.006011298,0.016422181,264,
7035,5950,423,60.00014031,-60.00014031,FALSE,4.93E-06,0,0.00019554,0.000374473,241,
7036,5935,5950,60.00014031,-60.00014031,FALSE,4.84E-06,0,0.000126369,0.000350033,264,
7037,5870,5865,60.00014031,-60.00014031,FALSE,0.000364983,0,0.009885172,0.028351876,264,
7038,5865,5935,60.00014031,-60.00014031,FALSE,0.00027176,0,0.007360333,0.021110311,264,
7039,5865,5866,60.00014031,-60.00014031,FALSE,0.000371806,0,0.006839527,0.026607562,280,
7040,5866,2059,60.00014031,-60.00014031,FALSE,3.75E-06,0,2.11965E-05,0.000209319,508,
7041,5866,5915,60.00014031,-60.00014031,FALSE,3.82566E-05,0,0.000194145,0.001730773,508,
7042,5915,5902,60.00014031,-60.00014031,FALSE,0.000151576,0,0.001503444,0.006275528,392,
7043,5902,5867,60.00014031,-60.00014031,FALSE,0.000221807,0,0.002003618,0.013042426,315,
7044,5867,494,60.00014031,-60.00014031,FALSE,1.04268E-05,0,0.000259498,0.000685979,264,
7045,5867,5901,60.00014031,-60.00014031,FALSE,5.54137E-05,0,0.000933373,0.003334296,360,
7046,5901,5868,60.00014031,-60.00014031,FALSE,0.000110902,0,0.001266554,0.006053034,296,
7047,5868,561,60.00014031,-60.00014031,FALSE,2.93E-06,0,0.000339632,0.000260516,224,
7048,5868,5916,60.00014031,-60.00014031,FALSE,0.000146453,0,0.001672567,0.007993426,296,
7049,5916,5869,60.00014031,-60.00014031,FALSE,9.79256E-05,0,0.002521173,0.006887554,264,
7050,5870,5871,60.00014031,-60.00014031,FALSE,0.000222539,0,0.005962499,0.016919683,264,
7051,5871,7869,60.00014031,-60.00014031,FALSE,0.000273076,0,0.004967227,0.019109831,360,
7052,4850,7869,60.00014031,-60.00014031,FALSE,0.00020891,0,0.001887121,0.012284097,430,
7053,5871,5933,60.00014031,-60.00014031,FALSE,0.000319337,0,0.005874349,0.022852753,280,
7054,6191,404,60.00014031,-60.00014031,FALSE,1.99349E-05,0,0.000474675,0.001202337,264,
7055,5933,5877,60.00014031,-60.00014031,FALSE,0.000241585,0,0.005889465,0.01526354,264,
7056,5877,5873,60.00014031,-60.00014031,FALSE,8.09905E-05,0,0.002469012,0.005073927,257,
7057,5873,6191,60.00014031,-60.00014031,FALSE,9.66624E-05,0,0.002488651,0.006798706,264,
7058,5872,2070,60.00014031,-60.00014031,FALSE,2.35984E-05,0,0.001206881,0.001713246,235,
7059,5873,501,60.00014031,-60.00014031,FALSE,0.000296887,0,0.00804088,0.023062207,264,
7060,501,5874,60.00014031,-60.00014031,FALSE,0.00027045,0,0.007324842,0.021008518,264,
7061,5874,2067,60.00014031,-60.00014031,FALSE,5.12E-06,0,0.000127354,0.000336658,264,
7062,501,6740,60.00014031,-60.00014031,FALSE,1.38311E-05,0,0.000222449,0.000759865,280,
7063,7554,5943,60.00014031,-60.00014031,FALSE,0.000509754,0,0.013657775,0.038756555,264,
7064,6740,7554,60.00014031,-60.00014031,FALSE,1.04455E-05,0,0.000248721,0.000630003,264,
7065,5944,7561,60.00014031,-60.00014031,FALSE,0.000312249,0,0.008456918,0.024255457,264,
7066,5943,5944,60.00014031,-60.00014031,FALSE,4.20E-06,0,0.000330088,0.000351688,230,
7067,7561,368,60.00014031,-60.00014031,FALSE,0.000188463,0,0.00681293,0.011981309,241,
7068,368,5975,60.00014031,-60.00014031,FALSE,1.43606E-05,0,0.000569439,0.001090516,241,
7069,5976,5875,60.00014031,-60.00014031,FALSE,0.000334528,0,0.013751295,0.027226301,241,
7070,5975,5976,60.00014031,-60.00014031,FALSE,9.2234E-05,0,0.004623167,0.006443122,235,
7071,5876,5877,60.00014031,-60.00014031,FALSE,4.4558E-05,0,0.00106098,0.002687432,264,
7072,5878,5886,60.00014031,-60.00014031,FALSE,0.000333725,0,0.006139027,0.023882422,280,
7073,5895,416,60.00014031,-60.00014031,FALSE,9.29E-06,0,0.000221179,0.000560239,328,
7074,5886,5880,60.00014031,-60.00014031,FALSE,3.35183E-05,0,0.001067172,0.002286885,257,
7075,5880,5895,60.00014031,-60.00014031,FALSE,0.000133626,0,0.001260816,0.008554517,315,
7076,5879,5888,60.00014031,-60.00014031,FALSE,1.5478E-05,0,0.000260708,0.000931328,280,
7077,5888,5880,60.00014031,-60.00014031,FALSE,0.000486985,0,0.00322776,0.030049284,341,
7078,5881,5967,60.00014031,-60.00014031,FALSE,7.66952E-05,0,0.002003584,0.005549784,264,
7079,5967,5883,60.00014031,-60.00014031,FALSE,0.000538195,0,0.009789665,0.037662736,280,
7080,5883,5882,60.00014031,-60.00014031,FALSE,6.36E-06,0,0.000193888,0.000398447,257,
7081,5883,5884,60.00014031,-60.00014031,FALSE,8.95596E-05,0,0.001508516,0.005388883,280,
7082,5885,5958,60.00014031,-60.00014031,FALSE,0.000564711,0,0.015130194,0.04293486,264,
7083,5958,437,60.00014031,-60.00014031,FALSE,3.176E-05,0,0.001011191,0.002166922,257,
7084,5886,5966,60.00014031,-60.00014031,FALSE,0.000139779,0,0.003598711,0.009831263,264,
7085,5966,5887,60.00014031,-60.00014031,FALSE,0.000466513,0,0.004453825,0.030571802,315,
7086,5887,5879,60.00014031,-60.00014031,FALSE,2.08764E-05,0,0.000545375,0.001510649,264,
7087,5879,8116,60.00014031,-60.00014031,FALSE,0.000110844,0,0.001400679,0.007378257,296,
7088,4770,4768,60.00014031,-60.00014031,FALSE,0.000162397,0,1.01821E-05,8.90878E-05,617,
7089,8116,5887,60.00014031,-60.00014031,FALSE,0.000151663,0,0.001732062,0.008277762,296,
7090,5888,5889,60.00014031,-60.00014031,FALSE,6.49E-06,0,0.000109366,0.000390687,280,
7091,5889,8116,60.00014031,-60.00014031,FALSE,0.000104728,0,0.000988153,0.006704528,315,
7092,5889,5890,60.00014031,-60.00014031,FALSE,0.000548405,0,0.014119015,0.038571667,264,
7093,5890,373,60.00014031,-60.00014031,FALSE,7.17E-06,0,0.000178556,0.000472008,264,
7094,5890,5891,60.00014031,-60.00014031,FALSE,2.00558E-05,0,0.001577169,0.001680376,230,
7095,5892,379,60.00014031,-60.00014031,FALSE,0.000383859,0,0.015779092,0.03124117,241,
7096,5893,5894,60.00014031,-60.00014031,FALSE,1.85893E-05,0,0.000910685,0.001242458,340,
7097,5894,430,60.00014031,-60.00014031,FALSE,1.30219E-05,0,0.000340184,0.000942285,264,
7098,5894,5896,60.00014031,-60.00014031,FALSE,0.000345084,0,0.009346214,0.02680607,264,
7099,5896,5895,60.00014031,-60.00014031,FALSE,0.000275565,0,0.004542414,0.015893802,280,
7100,2240,5896,60.00014031,-60.00014031,FALSE,0.000227407,0,0.005543844,0.014367804,264,
7101,5897,685,60.00014031,-60.00014031,FALSE,2.46829E-05,0,0.000157084,0.001406306,341,
7102,685,5900,60.00014031,-60.00014031,FALSE,0.000344027,0,0.006328527,0.024619631,280,
7103,5900,5899,60.00014031,-60.00014031,FALSE,0.000183007,0,0.00490332,0.013914065,264,
7104,5899,5898,60.00014031,-60.00014031,FALSE,0.000136775,0,0.010608317,0.011160979,230,
7105,446,5899,60.00014031,-60.00014031,FALSE,0.000292186,0,0.007913556,0.022697025,264,
7106,446,5900,60.00014031,-60.00014031,FALSE,0.000573764,0,0.014771871,0.040355216,264,
7107,2061,5904,60.00014031,-60.00014031,FALSE,6.18491E-05,0,0.002452486,0.004696687,241,
7108,5904,5901,60.00014031,-60.00014031,FALSE,0.000180455,0,0.004491086,0.011872093,264,
7109,489,5902,60.00014031,-60.00014031,FALSE,0.000325864,0,0.008825687,0.025313133,264,
7110,8570,2059,60.00014031,-60.00014031,FALSE,0.000153022,0,0.000900126,0.009247117,508,
7111,5903,5904,60.00014031,-60.00014031,FALSE,0.000370721,0,0.010040562,0.028797554,264,
7112,486,5914,60.00014031,-60.00014031,FALSE,5.91412E-05,0,0.001408226,0.003566997,264,
7113,5921,5911,60.00014031,-60.00014031,FALSE,0.000140589,0,0.004386155,0.009218512,257,
7114,5914,5913,60.00014031,-60.00014031,FALSE,0.000196487,0,0.00505872,0.013819844,264,
7115,5913,5921,60.00014031,-60.00014031,FALSE,7.30632E-05,0,0.001908702,0.005286968,264,
7116,5911,5905,60.00014031,-60.00014031,FALSE,3.41456E-05,0,0.001040936,0.002139169,314,
7117,5905,517,60.00014031,-60.00014031,FALSE,7.63E-06,0,0.000199212,0.000551802,264,
7118,5905,5909,60.00014031,-60.00014031,FALSE,0.000131539,0,0.002814498,0.006436636,264,
7119,5909,5869,60.00014031,-60.00014031,FALSE,6.98599E-05,0,0.001738646,0.004596073,264,
7120,5908,5907,60.00014031,-60.00014031,FALSE,0.000387204,0,0.010486975,0.030077926,392,
7121,5907,5906,60.00014031,-60.00014031,FALSE,0.000180469,0,0.004835327,0.013721123,328,
7122,5869,5908,60.00014031,-60.00014031,FALSE,3.39579E-05,0,0.000845131,0.002234086,328,
7123,5907,2058,60.00014031,-60.00014031,FALSE,0.000441402,0,0.011954862,0.034288028,264,
7124,5908,5910,60.00014031,-60.00014031,FALSE,0.00018005,0,0.006802307,0.012458968,241,
7125,5912,468,60.00014031,-60.00014031,FALSE,1.02256E-05,0,0.000243485,0.000616741,264,
7126,5910,5912,60.00014031,-60.00014031,FALSE,8.13491E-05,0,0.00586073,0.005757219,230,
7127,5909,5910,60.00014031,-60.00014031,FALSE,0.000127474,0,0.014593658,0.011056602,224,
7128,5911,5923,60.00014031,-60.00014031,FALSE,0.000183247,0,0.021753446,0.017051288,224,
7129,5923,5917,60.00014031,-60.00014031,FALSE,0.00045204,0,0.018581724,0.036790164,241,
