name,bus,technology,duration_hr,efficiency_charge,efficiency_discharge,c0_USD,c1_USDperMWh,c2_USDperMWh2,cap_existing_energy_MWh,cap_existing_power_MW,cap_max_power_MW,cost_fixed_energy_USDperkWh,cost_fixed_power_USDperkW,cost_variable_USDperMWh
simple_3963,3963,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_3964,3964,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_3965,3965,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_3966,3966,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_3967,3967,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_3968,3968,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_3969,3969,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_3970,3970,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_3971,3971,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_3972,3972,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_3973,3973,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_3974,3974,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_3975,3975,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_3976,3976,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_3977,3977,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_3978,3978,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_3979,3979,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_3980,3980,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_3981,3981,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_3982,3982,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_3983,3983,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_3984,3984,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_3985,3985,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_3986,3986,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_3987,3987,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_3988,3988,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_3989,3989,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_3990,3990,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_3991,3991,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_3992,3992,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_3993,3993,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_3994,3994,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_3995,3995,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_3996,3996,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_3997,3997,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_3998,3998,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_3999,3999,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4000,4000,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4001,4001,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4002,4002,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4003,4003,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4004,4004,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4005,4005,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4006,4006,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4007,4007,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4008,4008,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4009,4009,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4010,4010,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4011,4011,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4012,4012,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4013,4013,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4014,4014,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4015,4015,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4016,4016,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4017,4017,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4018,4018,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4019,4019,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4020,4020,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4021,4021,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4022,4022,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4023,4023,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4024,4024,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4025,4025,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4026,4026,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4027,4027,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4028,4028,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4029,4029,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4030,4030,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4031,4031,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4032,4032,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4033,4033,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4034,4034,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4035,4035,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4036,4036,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4037,4037,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4038,4038,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4039,4039,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4040,4040,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4041,4041,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4042,4042,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4043,4043,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4044,4044,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4045,4045,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4046,4046,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4047,4047,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4048,4048,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4049,4049,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4050,4050,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4051,4051,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4052,4052,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4053,4053,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4054,4054,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4055,4055,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4056,4056,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4057,4057,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4058,4058,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4059,4059,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4060,4060,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4061,4061,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4062,4062,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4063,4063,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4064,4064,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4065,4065,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4066,4066,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4067,4067,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4068,4068,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4069,4069,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4070,4070,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4071,4071,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4072,4072,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4073,4073,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4074,4074,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4075,4075,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4076,4076,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4077,4077,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4078,4078,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4079,4079,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4080,4080,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4081,4081,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4082,4082,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4083,4083,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4084,4084,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4085,4085,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4086,4086,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4087,4087,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4088,4088,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4089,4089,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4090,4090,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4091,4091,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4092,4092,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4093,4093,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4094,4094,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4095,4095,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4096,4096,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4097,4097,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4098,4098,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4099,4099,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4100,4100,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4101,4101,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4102,4102,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4103,4103,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4104,4104,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4105,4105,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4106,4106,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4107,4107,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4108,4108,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4109,4109,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4110,4110,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4111,4111,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4112,4112,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4113,4113,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4114,4114,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4115,4115,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4116,4116,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4117,4117,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4118,4118,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4119,4119,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4120,4120,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4121,4121,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4122,4122,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4123,4123,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4124,4124,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4125,4125,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4126,4126,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4127,4127,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4128,4128,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4129,4129,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4130,4130,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4131,4131,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4132,4132,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4133,4133,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4134,4134,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4135,4135,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4136,4136,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4137,4137,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4138,4138,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4139,4139,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4140,4140,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4141,4141,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4142,4142,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4143,4143,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4144,4144,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4145,4145,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4146,4146,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4147,4147,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4148,4148,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4149,4149,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4150,4150,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4151,4151,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4152,4152,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4153,4153,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4154,4154,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4155,4155,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4156,4156,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4157,4157,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4158,4158,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4159,4159,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4160,4160,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4161,4161,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4162,4162,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4163,4163,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4164,4164,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4165,4165,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4166,4166,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4167,4167,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4168,4168,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4169,4169,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4170,4170,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4171,4171,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4172,4172,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4173,4173,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4174,4174,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4175,4175,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4176,4176,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4177,4177,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4178,4178,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4179,4179,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4180,4180,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4181,4181,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4182,4182,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4183,4183,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4184,4184,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4185,4185,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4186,4186,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4187,4187,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4188,4188,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4189,4189,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4190,4190,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4191,4191,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4192,4192,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4193,4193,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4194,4194,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4195,4195,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4196,4196,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4197,4197,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4198,4198,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4199,4199,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4200,4200,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4201,4201,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4202,4202,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4203,4203,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4204,4204,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4205,4205,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4206,4206,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4207,4207,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4208,4208,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4209,4209,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4210,4210,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4211,4211,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4212,4212,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4213,4213,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4214,4214,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4215,4215,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4216,4216,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4217,4217,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4218,4218,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4219,4219,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4220,4220,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4221,4221,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4222,4222,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4223,4223,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4224,4224,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4225,4225,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4226,4226,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4227,4227,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4228,4228,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4229,4229,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4230,4230,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4231,4231,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4232,4232,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4233,4233,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4234,4234,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4235,4235,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4236,4236,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4237,4237,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4238,4238,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4239,4239,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4240,4240,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4241,4241,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4242,4242,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4243,4243,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
simple_4244,4244,batteries,0,0.92,0.92,0,0,0,0,0,200,87.60672607,91.54813358,0
