name,from_bus,to_bus,angle_max_deg,angle_min_deg,expand_capacity,b_pu,g_pu,r_pu,x_pu,cap_existing_power_MW,cost_fixed_power_USDperkW
5821,5269,5260,360,-360,FALSE,9.50E-06,0,0.000302566,0.000648381,57,0
5822,1530,5261,360,-360,FALSE,5.92471E-05,0,0.002349309,0.004499096,41,0
5823,5262,1530,360,-360,FALSE,6.21074E-05,0,0.002346433,0.004297678,41,0
5824,7673,1531,360,-360,FALSE,0.000141252,0,0.006237766,0.007742968,35,0
5825,5202,7674,360,-360,FALSE,0.000959915,0,0.001157966,0.007334118,219,0
5826,5263,8048,360,-360,FALSE,0.000198994,0,0.004851174,0.012572631,64,0
5827,8048,7697,360,-360,FALSE,0.000182573,0,0.005565766,0.011437895,57,0
5828,4711,8070,360,-360,FALSE,0.002458214,0,0.003065695,0.02004569,219,0
5829,7697,5264,360,-360,FALSE,0.000464654,0,0.002423031,0.022177473,308,0
5830,2001,5265,360,-360,FALSE,0.000356532,0,0.009656284,0.027695394,64,0
5831,8057,8325,360,-360,FALSE,0.000307354,0,0.001047508,0.002812183,118,0
5832,8325,8049,360,-360,FALSE,0.000260678,0,0.000553369,0.002284705,159,0
5833,8708,8656,360,-360,FALSE,0.000172737,0,0.000278792,0.001424028,185,0
5834,789,8323,360,-360,FALSE,0.000245844,0,0.000766593,0.002327831,128,0
5835,5266,8324,360,-360,FALSE,0.000464833,0,0.025814456,0.039544926,35,0
5836,7673,5267,360,-360,FALSE,7.57892E-05,0,0.001979917,0.005484227,64,0
5837,7674,5268,360,-360,FALSE,0.000745456,0,0.000416021,0.003147611,381,0
5838,8107,4701,360,-360,FALSE,0.000437099,0,0.019805293,0.035375648,78,0
5839,5269,8655,360,-360,FALSE,0.000666227,0,0.033393743,0.046539869,35,0
5840,5270,8521,360,-360,FALSE,0.000186008,0,0.000300212,0.001533434,185,0
5841,7698,8558,360,-360,FALSE,0.001042937,0,0.001300692,0.008504789,219,0
5842,8558,5271,360,-360,FALSE,0.001028692,0,0.001282926,0.008388626,219,0
5843,5271,8438,360,-360,FALSE,0.000116895,0,0.000240325,0.000962164,159,0
5844,8558,5272,360,-360,FALSE,0.000729572,0,0.000909883,0.005949413,219,0
5845,1543,5475,360,-360,FALSE,0.000127441,0,0.00015651,0.001008111,219,0
5846,5475,8371,360,-360,FALSE,0.000965667,0,0.002968468,0.008889286,128,0
5847,8107,4703,360,-360,FALSE,0.000384708,0,0.015876703,0.026024972,78,0
5848,8108,5273,360,-360,FALSE,0.002267599,0,0.001265483,0.009574663,381,0
5849,8107,4704,360,-360,FALSE,0.000709882,0,0.017305639,0.044850721,64,0
5850,5204,5274,360,-360,FALSE,0.000196683,0,0.006474299,0.014329292,57,0
5851,4733,5478,360,-360,FALSE,0.008955764,0,0.010995644,0.070832551,219,0
5852,5478,5275,360,-360,FALSE,8.83358E-05,0,0.000144735,0.000750259,185,0
5853,5275,805,360,-360,FALSE,3.67876E-05,0,7.69445E-05,0.000313105,159,0
5854,5275,5276,360,-360,FALSE,0.000667605,0,0.001058808,0.005319647,185,0
5855,5277,5279,360,-360,FALSE,0.000190179,0,0.001015632,0.009509058,154,0
5856,5279,5278,360,-360,FALSE,0.000594262,0,0.015921936,0.045181605,64,0
5857,5279,5280,360,-360,FALSE,0.001197218,0,0.011295784,0.076642023,115,0
5858,5450,5281,360,-360,FALSE,9.98E-06,0,0.000260729,0.000722201,64,0
5859,5301,1998,360,-360,FALSE,5.09028E-05,0,0.001266849,0.003348889,64,0
5860,5281,5301,360,-360,FALSE,0.000482168,0,0.013058951,0.037454712,64,0
5861,5280,5450,360,-360,FALSE,0.000242426,0,0.006495332,0.018431696,64,0
5862,5280,5282,360,-360,FALSE,0.000264429,0,0.006446384,0.016706894,64,0
5863,5287,1003,360,-360,FALSE,1.68055E-05,0,0.000418249,0.001105633,64,0
5864,5282,5287,360,-360,FALSE,0.000251392,0,0.012600856,0.017561321,35,0
5865,5281,5290,360,-360,FALSE,0.000553956,0,0.029281231,0.042861182,35,0
5866,5290,5289,360,-360,FALSE,1.91597E-05,0,0.000500528,0.001386427,64,0
5867,5289,1037,360,-360,FALSE,9.51E-06,0,0.000116974,0.000600437,96,0
5868,1015,5294,360,-360,FALSE,0.000212806,0,0.001922314,0.012513183,115,0
5869,5294,5282,360,-360,FALSE,0.000353766,0,0.012240222,0.028417125,57,0
5870,1015,5297,360,-360,FALSE,7.89E-06,0,6.54504E-05,0.000392146,115,0
5871,5297,5295,360,-360,FALSE,5.86367E-05,0,0.002119719,0.003727764,41,0
5872,5296,1041,360,-360,FALSE,0.000228041,0,0.008911819,0.016842925,41,0
5873,5295,5296,360,-360,FALSE,2.55427E-05,0,0.001012839,0.001939659,41,0
5874,1041,5299,360,-360,FALSE,0.000246852,0,0.010038493,0.019673544,41,0
5875,5303,8263,360,-360,FALSE,0.000229506,0,0.001350025,0.013869013,308,0
5876,5299,5298,360,-360,FALSE,0.000241995,0,0.006483795,0.018398959,64,0
5877,5298,5303,360,-360,FALSE,0.000265571,0,0.003215819,0.016264193,96,0
5878,8466,5283,360,-360,FALSE,0.000672814,0,0.022147005,0.049017327,57,0
5879,5283,1010,360,-360,FALSE,7.18E-06,0,0.000187453,0.00051923,64,0
5880,5283,5307,360,-360,FALSE,0.000151173,0,0.001286187,0.007902772,115,0
5881,5307,995,360,-360,FALSE,0.000608176,0,0.01629474,0.046239521,64,0
5882,5284,6680,360,-360,FALSE,8.21015E-05,0,0.002144818,0.005940991,64,0
5883,6680,5285,360,-360,FALSE,6.49149E-05,0,0.001545703,0.003915222,64,0
5884,5285,2019,360,-360,FALSE,6.62E-06,0,0.000239306,0.000420847,41,0
5885,5285,995,360,-360,FALSE,0.000907847,0,0.045504148,0.063418206,35,0
5886,2003,5286,360,-360,FALSE,3.7616E-05,0,0.000895684,0.002268741,64,0
5887,5286,1003,360,-360,FALSE,0.000780022,0,0.014188332,0.054585472,80,0
5888,5286,6719,360,-360,FALSE,5.96049E-05,0,0.000359065,0.003049447,141,0
5889,6719,8557,360,-360,FALSE,0.00123796,0,0.008105963,0.074567474,141,0
5890,5287,5288,360,-360,FALSE,8.03214E-05,0,0.001912552,0.00484444,64,0
5891,5288,1009,360,-360,FALSE,4.32513E-05,0,0.001634043,0.002992878,41,0
5892,5288,7831,360,-360,FALSE,0.000664697,0,0.021879845,0.048426021,57,0
5893,5289,5288,360,-360,FALSE,0.000102351,0,0.002635097,0.007198781,64,0
5894,5290,5291,360,-360,FALSE,5.75202E-05,0,0.001502658,0.004162253,64,0
5895,1031,5291,360,-360,FALSE,8.87367E-05,0,0.009669204,0.006989777,24,0
5896,7831,5293,360,-360,FALSE,0.000423784,0,0.011477692,0.032919437,64,0
5897,5293,1018,360,-360,FALSE,8.75E-06,0,0.000292099,0.000655329,57,0
5898,5293,5294,360,-360,FALSE,0.000162301,0,0.004239945,0.011744344,64,0
5899,5297,5298,360,-360,FALSE,0.000191878,0,0.002424669,0.012772256,96,0
5900,5299,5300,360,-360,FALSE,7.54236E-05,0,0.001795929,0.004549036,64,0
5901,5300,1016,360,-360,FALSE,9.09E-06,0,0.000216552,0.000548521,64,0
5902,5300,5302,360,-360,FALSE,0.000188403,0,0.006810784,0.011977536,41,0
5903,5302,5301,360,-360,FALSE,0.000258227,0,0.006295176,0.016315012,64,0
5904,5302,5451,360,-360,FALSE,0.000210171,0,0.016300923,0.017150165,30,0
5905,6566,5308,360,-360,FALSE,6.74647E-05,0,0.001679036,0.004438495,64,0
5906,5451,5309,360,-360,FALSE,0.000272226,0,0.006636456,0.017199498,64,0
5907,5315,5314,360,-360,FALSE,0.000483689,0,0.013100134,0.037572831,64,0
5908,5314,6566,360,-360,FALSE,9.98072E-05,0,0.002433151,0.006305917,64,0
5909,5309,5315,360,-360,FALSE,0.000296968,0,0.008043065,0.023068472,64,0
5910,5308,5302,360,-360,FALSE,0.000221805,0,0.005942825,0.016863854,64,0
5911,5303,5310,360,-360,FALSE,2.86045E-05,0,0.000161486,0.001594703,308,0
5912,5310,5298,360,-360,FALSE,0.000682566,0,0.016639748,0.043124922,64,0
5913,1002,5306,360,-360,FALSE,1.02836E-05,0,0.000244865,0.000620237,64,0
5914,5311,5304,360,-360,FALSE,0.000498432,0,0.006371438,0.033947488,96,0
5915,5306,5311,360,-360,FALSE,6.14222E-05,0,0.000356898,0.003622432,308,0
5916,5304,8210,360,-360,FALSE,0.000840451,0,0.022517788,0.063898946,64,0
5917,5304,5342,360,-360,FALSE,0.000264085,0,0.006437989,0.016685135,64,0
5918,5342,5312,360,-360,FALSE,0.000174991,0,0.007116172,0.013946343,41,0
5919,5340,8210,360,-360,FALSE,0.000457143,0,0.015816993,0.036721072,57,0
5920,5312,5340,360,-360,FALSE,4.18E-06,0,6.72726E-05,0.000229796,80,0
5921,5305,8210,360,-360,FALSE,0.00108416,0,0.033823014,0.071087932,57,0
5922,5306,5313,360,-360,FALSE,6.87E-06,0,3.48755E-05,0.000310909,308,0
5923,5313,5307,360,-360,FALSE,0.000392238,0,0.002599781,0.024203004,141,0
5924,5308,5309,360,-360,FALSE,0.00025719,0,0.012891457,0.017966321,35,0
5925,5310,5311,360,-360,FALSE,0.000369333,0,0.002146005,0.021781598,308,0
5926,5312,5313,360,-360,FALSE,0.000790525,0,0.026021575,0.057592945,57,0
5927,5314,1846,360,-360,FALSE,0.000206605,0,0.008074092,0.015259657,41,0
5928,5315,5317,360,-360,FALSE,0.00019902,0,0.002323932,0.011345475,96,0
5929,5317,1006,360,-360,FALSE,0.000932521,0,0.007933787,0.048748263,115,0
5930,1006,5323,360,-360,FALSE,0.000305601,0,0.008276884,0.023739095,64,0
5931,5323,5316,360,-360,FALSE,0.000291698,0,0.003331332,0.015920903,96,0
5932,5316,1999,360,-360,FALSE,7.17E-06,0,0.000516713,0.000507587,30,0
5933,5316,5338,360,-360,FALSE,9.86E-06,0,0.000121296,0.000622622,96,0
5934,6563,1040,360,-360,FALSE,0.000288747,0,0.00703922,0.018243332,64,0
5935,5338,6563,360,-360,FALSE,0.000415549,0,0.007644191,0.02973793,80,0
5936,5317,5318,360,-360,FALSE,0.000342545,0,0.014080812,0.027878716,41,0
5937,5318,994,360,-360,FALSE,9.50E-06,0,0.000152835,0.00052207,80,0
5938,5318,5319,360,-360,FALSE,0.001468857,0,0.036554191,0.096632823,64,0
5939,5320,5325,360,-360,FALSE,7.48E-06,0,6.2013E-05,0.000371551,115,0
5940,5327,5321,360,-360,FALSE,0.000922835,0,0.034152595,0.061385554,41,0
5941,5325,5327,360,-360,FALSE,0.001002675,0,0.031281017,0.06574511,57,0
5942,7787,8736,360,-360,FALSE,1.59103E-05,0,8.98211E-05,0.000887,462,0
5943,8736,7734,360,-360,FALSE,0.001723445,0,0.046673317,0.133870259,64,0
5944,7734,8083,360,-360,FALSE,7.0975E-05,0,0.001257482,0.004717169,80,0
5945,5322,5309,360,-360,FALSE,0.000132001,0,0.00150752,0.007204645,96,0
5946,7734,5322,360,-360,FALSE,9.65E-05,0,0.001168528,0.005909894,96,0
5947,5463,788,360,-360,FALSE,0.000288933,0,0.002458248,0.015104322,115,0
5948,5460,5321,360,-360,FALSE,0.000104257,0,0.001718581,0.006013273,80,0
5949,5322,5460,360,-360,FALSE,0.00080221,0,0.020653172,0.056422553,64,0
5950,5321,5463,360,-360,FALSE,0.001295763,0,0.027724063,0.063404761,64,0
5951,5323,5330,360,-360,FALSE,0.000551615,0,0.014201639,0.038797387,64,0
5952,5330,5328,360,-360,FALSE,0.000252296,0,0.004402571,0.016278235,80,0
5953,5328,1021,360,-360,FALSE,0.000213937,0,0.005215453,0.013516723,64,0
5954,8083,5320,360,-360,FALSE,7.9085E-05,0,0.000655629,0.003928208,115,0
5955,5320,5324,360,-360,FALSE,0.000308132,0,0.010661286,0.024751426,57,0
5956,5325,5326,360,-360,FALSE,0.000503954,0,0.009270424,0.036064444,80,0
5957,5326,994,360,-360,FALSE,7.63E-06,0,0.000135246,0.000507346,80,0
5958,5326,5329,360,-360,FALSE,0.000198895,0,0.014650911,0.014693742,30,0
5959,5329,7787,360,-360,FALSE,0.000977592,0,0.033465997,0.076886139,57,0
5960,7787,6695,360,-360,FALSE,0.001564758,0,0.052247865,0.117223208,57,0
5961,6695,5327,360,-360,FALSE,0.00016659,0,0.004146031,0.010959946,64,0
5962,5323,5328,360,-360,FALSE,0.000294594,0,0.007978758,0.022884032,64,0
5963,994,5329,360,-360,FALSE,0.000222407,0,0.008231107,0.014794342,41,0
5964,5330,5337,360,-360,FALSE,0.000166558,0,0.001226337,0.006562063,115,0
5965,5337,5336,360,-360,FALSE,0.000318461,0,0.003040373,0.020869604,115,0
5966,5336,5331,360,-360,FALSE,3.30941E-05,0,0.000864551,0.002394744,64,0
5967,5331,1021,360,-360,FALSE,2.9612E-05,0,0.000902729,0.001855148,57,0
5968,5331,5335,360,-360,FALSE,3.77869E-05,0,0.000987146,0.002734322,64,0
5969,5335,5332,360,-360,FALSE,3.25095E-05,0,0.001228217,0.002249577,41,0
5970,5332,1021,360,-360,FALSE,4.3346E-05,0,0.001078778,0.002851727,64,0
5971,5332,5333,360,-360,FALSE,6.59508E-05,0,0.002384124,0.004192751,41,0
5972,5334,5346,360,-360,FALSE,0.000636302,0,0.010488721,0.036699921,80,0
5973,5346,5335,360,-360,FALSE,0.000744825,0,0.019175806,0.052386465,64,0
5974,5336,5334,360,-360,FALSE,0.000262073,0,0.00638893,0.016557991,64,0
5975,5358,5349,360,-360,FALSE,2.03871E-05,0,0.001603219,0.001708132,30,0
5976,5351,5358,360,-360,FALSE,0.000467827,0,0.012670549,0.036340718,64,0
5977,5349,1007,360,-360,FALSE,9.02E-06,0,0.000235722,0.000652932,64,0
5978,5334,5351,360,-360,FALSE,6.77925E-05,0,0.001687194,0.00446006,64,0
5979,5337,8736,360,-360,FALSE,0.000251029,0,0.00147663,0.015169648,308,0
5980,5338,6564,360,-360,FALSE,3.23265E-05,0,0.001281832,0.002454801,41,0
5981,6564,1022,360,-360,FALSE,1.05865E-05,0,0.000567598,0.000841628,35,0
5982,1032,5769,360,-360,FALSE,1.7267E-05,0,0.000411148,0.001041426,64,0
5983,6560,5341,360,-360,FALSE,0.000468723,0,0.012694811,0.036410307,64,0
5984,5769,5345,360,-360,FALSE,2.82491E-05,0,0.000259282,0.001713463,115,0
5985,5345,5344,360,-360,FALSE,0.00016165,0,0.004222935,0.011697229,64,0
5986,5344,6560,360,-360,FALSE,3.31154E-05,0,0.001197124,0.002105276,41,0
5987,5341,5339,360,-360,FALSE,4.24E-06,0,0.00011074,0.000306741,64,0
5988,5339,1040,360,-360,FALSE,2.40921E-05,0,0.000767055,0.001643752,57,0
5989,5339,5340,360,-360,FALSE,0.000122896,0,0.002996032,0.007764717,64,0
5990,5341,5343,360,-360,FALSE,5.69994E-05,0,0.004281416,0.004371723,30,0
5991,5343,5342,360,-360,FALSE,0.000333339,0,0.009028132,0.025893772,64,0
5992,5343,5344,360,-360,FALSE,0.000603743,0,0.018835658,0.039587643,57,0
5993,5345,5347,360,-360,FALSE,0.00025636,0,0.004473493,0.016540465,80,0
5994,5347,5346,360,-360,FALSE,0.000230064,0,0.001353714,0.011241713,141,0
5995,5347,6551,360,-360,FALSE,0.001448691,0,0.020827428,0.063893231,80,0
5996,6551,5348,360,-360,FALSE,3.97643E-05,0,0.001038802,0.002877405,64,0
5997,5349,5350,360,-360,FALSE,0.000579684,0,0.014131706,0.03662482,64,0
5998,7787,5352,360,-360,FALSE,5.29994E-05,0,0.000307956,0.003125687,308,0
5999,5352,5350,360,-360,FALSE,0.000860158,0,0.009823275,0.046947103,96,0
6000,5350,5351,360,-360,FALSE,0.000233828,0,0.006020095,0.016446213,64,0
6001,5352,5356,360,-360,FALSE,3.28385E-05,0,0.000185388,0.001830745,308,0
6002,5362,5353,360,-360,FALSE,8.24007E-05,0,0.002978792,0.00523854,41,0
6003,5356,5355,360,-360,FALSE,2.83095E-05,0,0.000180164,0.001612931,141,0
6004,5355,5362,360,-360,FALSE,0.000259436,0,0.010138729,0.019161733,41,0
6005,1024,5354,360,-360,FALSE,1.88921E-05,0,0.000682951,0.001201045,41,0
6006,6769,6767,360,-360,FALSE,1.6509E-05,0,0.000431282,0.00119462,64,0
6007,6767,475,360,-360,FALSE,8.51E-06,0,0.000222389,0.000616002,64,0
6008,6773,6770,360,-360,FALSE,9.07E-06,0,0.000216015,0.00054716,64,0
6009,6770,5796,360,-360,FALSE,0.000121312,0,0.004153013,0.00954116,57,0
6010,5796,6769,360,-360,FALSE,0.000403023,0,0.016566822,0.032800813,41,0
6011,5787,6773,360,-360,FALSE,0.000174187,0,0.005545855,0.011884437,57,0
6012,5365,5787,360,-360,FALSE,0.000566013,0,0.014572332,0.039810092,64,0
6013,5354,5365,360,-360,FALSE,0.000568284,0,0.005133367,0.03341542,115,0
6014,5354,5363,360,-360,FALSE,0.000156527,0,0.001331743,0.008182681,115,0
6015,5364,5355,360,-360,FALSE,0.000141299,0,0.001202174,0.007386569,115,0
6016,5363,5364,360,-360,FALSE,0.000622042,0,0.005869149,0.039821793,115,0
6017,5356,5357,360,-360,FALSE,0.001231596,0,0.020300921,0.071033522,80,0
6018,5358,5357,360,-360,FALSE,0.000136243,0,0.004484764,0.009925935,57,0
6019,5357,424,360,-360,FALSE,0.001003653,0,0.008538944,0.052466646,115,0
6020,1001,5359,360,-360,FALSE,5.09E-06,0,0.000126588,0.000334632,64,0
6021,5359,7787,360,-360,FALSE,0.000272262,0,0.007373929,0.021149307,64,0
6022,5359,5458,360,-360,FALSE,0.000193062,0,0.005172721,0.01467854,64,0
6023,5458,5360,360,-360,FALSE,2.87744E-05,0,0.003069525,0.002174293,24,0
6024,1035,5360,360,-360,FALSE,0.000267635,0,0.021779092,0.023954281,30,0
6025,1035,5360,360,-360,FALSE,0.000259338,0,0.021103889,0.023211639,30,0
6026,1847,1001,360,-360,FALSE,0.000120548,0,0.002938787,0.007616356,64,0
6027,1847,5361,360,-360,FALSE,0.000175663,0,0.007143525,0.013999949,41,0
6028,5362,2000,360,-360,FALSE,5.94659E-05,0,0.004466689,0.004560904,30,0
6029,5365,5366,360,-360,FALSE,0.000368516,0,0.009980862,0.028626325,64,0
6030,5366,425,360,-360,FALSE,0.000548187,0,0.018766528,0.043114542,57,0
6031,5366,425,360,-360,FALSE,0.00073328,0,0.022876864,0.048081318,57,0
6032,8313,5367,360,-360,FALSE,0.000150225,0,0.004123604,0.007667291,57,0
6033,8481,5368,360,-360,FALSE,0.00107738,0,0.033611496,0.070643358,57,0
6034,5368,480,360,-360,FALSE,3.57159E-05,0,0.00191492,0.002839423,35,0
6035,5368,284,360,-360,FALSE,0.000650017,0,0.021396624,0.04735651,57,0
6036,284,5369,360,-360,FALSE,5.91E-06,0,0.000147164,0.000389025,64,0
6037,312,5370,360,-360,FALSE,0.001451309,0,0.047155523,0.075270245,41,0
6038,5371,5370,360,-360,FALSE,0.000234639,0,0.001223575,0.011199111,1232,0
6039,5370,471,360,-360,FALSE,0.000889608,0,0.005231311,0.053748843,1232,0
6040,471,5372,360,-360,FALSE,0.000887118,0,0.0052174,0.053602876,462,0
6041,5373,5376,360,-360,FALSE,0.00125934,0,0.016097476,0.085769878,96,0
6042,5377,5374,360,-360,FALSE,0.002822035,0,0.338213436,0.267743691,24,0
6043,5376,5377,360,-360,FALSE,0.000423451,0,0.007789558,0.030303448,80,0
6044,5374,503,360,-360,FALSE,1.02174E-05,0,0.001185328,0.000909213,24,0
6045,5374,5375,360,-360,FALSE,0.001120391,0,0.091168983,0.100277727,30,0
6046,5375,491,360,-360,FALSE,7.01E-06,0,0.000778542,0.000572795,24,0
6047,5375,448,360,-360,FALSE,0.002510597,0,0.086848078,0.201647872,57,0
6048,5376,2020,360,-360,FALSE,3.90163E-05,0,0.001189421,0.002444312,57,0
6049,5377,5379,360,-360,FALSE,0.000299933,0,0.005517413,0.021464176,80,0
6050,5379,5378,360,-360,FALSE,1.13294E-05,0,6.05038E-05,0.000566479,462,0
6051,5379,5380,360,-360,FALSE,0.00010355,0,0.000601684,0.006106958,308,0
6052,5390,523,360,-360,FALSE,1.25795E-05,0,0.000299533,0.000758707,64,0
6053,5386,5390,360,-360,FALSE,5.44539E-05,0,0.000964772,0.003619133,80,0
6054,5385,5386,360,-360,FALSE,0.000250576,0,0.00645126,0.017624109,64,0
6055,5380,5385,360,-360,FALSE,0.000776482,0,0.00732629,0.049708515,115,0
6056,5380,5387,360,-360,FALSE,0.000142315,0,0.000790156,0.007681111,308,0
6057,5387,5381,360,-360,FALSE,0.000920505,0,0.008685125,0.058928297,115,0
6058,5381,449,360,-360,FALSE,2.90182E-05,0,0.001555821,0.002306956,35,0
6059,5381,5382,360,-360,FALSE,0.001164341,0,0.009905979,0.060866435,115,0
6060,407,5383,360,-360,FALSE,0.000180631,0,0.001062527,0.010915507,924,0
6061,8341,407,360,-360,FALSE,0.00027009,0,0.001408445,0.012891164,924,0
6062,498,5398,360,-360,FALSE,1.87527E-05,0,0.000466709,0.001233735,64,0
6063,5398,5397,360,-360,FALSE,8.07E-06,0,9.92005E-05,0.000509205,96,0
6064,5397,478,360,-360,FALSE,0.002437531,0,0.084321562,0.195780567,57,0
6065,478,5384,360,-360,FALSE,1.27954E-05,0,0.000507374,0.000971657,41,0
6066,5384,543,360,-360,FALSE,0.000472707,0,0.012802697,0.03671974,64,0
6067,5384,5385,360,-360,FALSE,0.000786932,0,0.019183925,0.049718712,64,0
6068,5385,5396,360,-360,FALSE,0.000352999,0,0.009560578,0.027420895,64,0
6069,5407,5403,360,-360,FALSE,0.000392338,0,0.010626045,0.030476797,64,0
6070,5403,358,360,-360,FALSE,0.000139576,0,0.003739679,0.01061202,64,0
6071,5396,5407,360,-360,FALSE,0.000657526,0,0.016029334,0.041542907,64,0
6072,5386,5387,360,-360,FALSE,0.00083638,0,0.00955173,0.045649325,96,0
6073,562,5388,360,-360,FALSE,0.003856863,0,0.133380668,0.30973152,57,0
6074,5388,456,360,-360,FALSE,8.41E-06,0,0.000219576,0.00060821,64,0
6075,5388,5391,360,-360,FALSE,8.02E-06,0,0.00020941,0.00058005,64,0
6076,5405,5389,360,-360,FALSE,0.000178193,0,0.01435282,0.015633098,30,0
6077,5391,5405,360,-360,FALSE,0.001890442,0,0.051194837,0.146840348,64,0
6078,5389,510,360,-360,FALSE,0.000127167,0,0.015096098,0.011832964,24,0
6079,5389,5392,360,-360,FALSE,0.000531883,0,0.021629374,0.042389635,41,0
6080,5409,5395,360,-360,FALSE,0.001063974,0,0.025937336,0.06722185,64,0
6081,5395,5390,360,-360,FALSE,0.000195837,0,0.005041979,0.01377411,64,0
6082,5394,5409,360,-360,FALSE,0.000183788,0,0.004924232,0.013973408,64,0
6083,5392,5394,360,-360,FALSE,6.67914E-05,0,0.002414512,0.004246192,41,0
6084,5391,5375,360,-360,FALSE,0.001189862,0,0.03222475,0.092426219,64,0
6085,5392,5393,360,-360,FALSE,0.000178528,0,0.009436791,0.013813283,35,0
6086,5393,432,360,-360,FALSE,1.01855E-05,0,0.00052091,0.000739466,35,0
6087,5393,5394,360,-360,FALSE,0.000177115,0,0.021025417,0.016480626,24,0
6088,5395,5396,360,-360,FALSE,0.000351668,0,0.014455821,0.028621203,41,0
6089,5397,5386,360,-360,FALSE,0.00117925,0,0.028747309,0.074504695,64,0
6090,5398,5401,360,-360,FALSE,0.000359794,0,0.006618565,0.025747959,80,0
6091,5401,8341,360,-360,FALSE,0.001130476,0,0.018634218,0.065201518,80,0
6092,8341,5400,360,-360,FALSE,0.001393641,0,0.020036051,0.06146541,80,0
6093,5402,5395,360,-360,FALSE,0.000483874,0,0.013105144,0.037587201,64,0
6094,5400,5402,360,-360,FALSE,0.001096095,0,0.018067528,0.063218606,80,0
6095,5399,8342,360,-360,FALSE,0.011062653,0,0.023128469,0.094132405,159,0
6096,5400,5401,360,-360,FALSE,0.000231744,0,0.012735092,0.01931491,35,0
6097,5402,358,360,-360,FALSE,0.001725531,0,0.046729808,0.134032303,64,0
6098,5403,2316,360,-360,FALSE,0.000680032,0,0.03736955,0.056677673,35,0
6099,5403,5408,360,-360,FALSE,0.00025708,0,0.014276975,0.021870699,35,0
6100,5408,5404,360,-360,FALSE,0.00149702,0,0.035643889,0.090287288,64,0
6101,5404,484,360,-360,FALSE,2.12477E-05,0,0.000357891,0.001278497,80,0
6102,5404,5406,360,-360,FALSE,0.000344266,0,0.009324074,0.026742571,64,0
6103,5406,5405,360,-360,FALSE,0.000247946,0,0.006383567,0.017439178,64,0
6104,5406,5407,360,-360,FALSE,0.001193802,0,0.032331463,0.092732304,64,0
6105,5408,5409,360,-360,FALSE,0.000463102,0,0.016023174,0.037199749,57,0
6106,526,5418,360,-360,FALSE,7.30E-06,0,0.000289649,0.000554699,41,0
6107,5418,5410,360,-360,FALSE,0.001854174,0,0.050212872,0.144023529,64,0
6108,5410,8010,360,-360,FALSE,8.02E-06,0,0.000199567,0.000527551,64,0
6109,5410,5411,360,-360,FALSE,0.000575089,0,0.01480599,0.040448425,64,0
6110,415,6496,360,-360,FALSE,0.000540824,0,0.014490206,0.041118755,64,0
6111,6496,420,360,-360,FALSE,8.07E-06,0,0.000192226,0.000486902,64,0
6112,415,5412,360,-360,FALSE,0.000315451,0,0.008543664,0.024504254,64,0
6113,6522,5417,360,-360,FALSE,4.01923E-05,0,0.001049985,0.002908381,64,0
6114,5417,4812,360,-360,FALSE,3.2695E-05,0,0.000550705,0.001967287,80,0
6115,5412,6522,360,-360,FALSE,0.000837169,0,0.021553162,0.058881288,64,0
6116,490,5413,360,-360,FALSE,0.000176431,0,0.006378004,0.011216443,41,0
6117,5413,5412,360,-360,FALSE,0.000264159,0,0.007154469,0.020519868,64,0
6118,1237,5416,360,-360,FALSE,0.000344991,0,0.009343694,0.026798845,64,0
6119,5416,5413,360,-360,FALSE,0.000421923,0,0.011427292,0.032774882,64,0
6120,4819,8288,360,-360,FALSE,0.001927331,0,0.000118238,0.00101297,417,0
6121,8288,4813,360,-360,FALSE,0.007081982,0,0.000582427,0.004011916,366,0
6122,4885,5414,360,-360,FALSE,0.099942614,0,0.002233261,0.027669425,834,0
6123,4844,8746,360,-360,FALSE,0.000236893,0,1.94824E-05,0.0001342,366,0
6124,5414,4844,360,-360,FALSE,0.000301755,0,2.52788E-05,0.000177249,366,0
6125,8762,7641,360,-360,FALSE,0.068021117,0,7.60125E-05,0.000906784,1725,0
6126,8645,7948,360,-360,FALSE,0.262757065,0,0.000293522,0.003502046,1725,0
6127,7641,8645,360,-360,FALSE,8.09911E-05,0,6.00E-08,1.21E-06,2354,0
6128,4887,5415,360,-360,FALSE,0.000142077,0,8.91E-06,7.79405E-05,834,0
6129,5415,4886,360,-360,FALSE,0.000884011,0,5.64748E-05,0.000503128,834,0
6130,5415,4819,360,-360,FALSE,0.001159934,0,7.27263E-05,0.000636316,417,0
6131,5416,5417,360,-360,FALSE,2.32115E-05,0,0.000577679,0.001527082,64,0
6132,5418,5437,360,-360,FALSE,0.000801071,0,0.032575732,0.063842886,41,0
6133,5437,477,360,-360,FALSE,9.55394E-05,0,0.002459739,0.006719722,64,0
6134,8374,5419,360,-360,FALSE,0.00441103,0,0.000362769,0.002498843,366,0
6135,5420,539,360,-360,FALSE,8.80077E-05,0,0.00226583,0.006189986,64,0
6136,360,5421,360,-360,FALSE,0.000164622,0,0.002916647,0.010941167,80,0
6137,474,5422,360,-360,FALSE,0.000919753,0,0.008308109,0.054081543,115,0
6138,474,5154,360,-360,FALSE,0.001054985,0,0.019189533,0.0738266,80,0
6139,5439,5423,360,-360,FALSE,0.0001464,0,0.002554678,0.009445759,80,0
6140,5154,5423,360,-360,FALSE,0.000560416,0,0.015015126,0.042608329,64,0
