name,technology,bus,site,c2_USDperMWh2,c1_USDperMWh,c0_USD,cost_fixed_power_USDperkW,cap_existing_power_MW,cap_max_power_MW,cost_variable_USDperMWh
1769,cats,692,capacity_factor_one,0.25325,58.907,173.53,0,3.4,3.4,0
1770,cats,692,capacity_factor_one,0.25325,58.907,173.53,0,3.4,3.4,0
1771,cats,692,capacity_factor_one,0.25325,58.907,173.53,0,3.4,3.4,0
1772,cats,2277,capacity_factor_one,0,0,0,0,25.8584348,25.8584348,0
1773,cats,1264,capacity_factor_one,0,0,0,0,18.6180731,18.6180731,0
1774,cats,149,capacity_factor_one,0,0,0,0,77.5753044,77.5753044,0
1775,cats,229,capacity_factor_one,0,0,0,0,25.8584348,25.8584348,0
1776,cats,1640,capacity_factor_one,0,0,0,0,258.584348,258.584348,0
1777,cats,543,capacity_factor_one,0,0,0,0,25.8584348,25.8584348,0
1778,cats,1508,capacity_factor_one,0,0,0,0,1.93938261,1.93938261,0
1779,cats,1508,capacity_factor_one,0,0,0,0,1.93938261,1.93938261,0
1780,cats,814,capacity_factor_one,0,0,0,0,1.93938261,1.93938261,0
1781,cats,2283,capacity_factor_one,0,0,0,0,2.32725913,2.32725913,0
1782,cats,1006,capacity_factor_one,0,0,0,0,1.93938261,1.93938261,0
1783,cats,1487,capacity_factor_one,0,0,0,0,2.58584348,2.58584348,0
1784,cats,610,capacity_factor_one,0,0,0,0,25.8584348,25.8584348,0
1785,cats,1264,capacity_factor_one,0.25325,58.907,173.53,0,4,4,0
1786,cats,998,capacity_factor_one,0,0,0,0,3.23230435,3.23230435,0
1787,cats,1844,capacity_factor_one,0,0,0,0,1.29292174,1.29292174,0
1788,cats,8865,capacity_factor_one,0,0,0,0,18.1009044,18.1009044,0
1789,cats,8865,capacity_factor_one,0,0,0,0,25.8584348,25.8584348,0
1790,cats,2199,capacity_factor_one,0,0,0,0,25.8584348,25.8584348,0
1791,cats,812,capacity_factor_one,0,0,0,0,25.8584348,25.8584348,0
1792,cats,326,capacity_factor_one,0,0,0,0,25.8584348,25.8584348,0
1793,cats,276,capacity_factor_one,0,0,0,0,25.8584348,25.8584348,0
1794,cats,2063,capacity_factor_one,0,0,0,0,2.06867478,2.06867478,0
1795,cats,302,capacity_factor_one,0.067573963,16.3717118,401.19412,0,8,8,0
1796,cats,618,capacity_factor_one,0,0,0,0,1.93938261,1.93938261,0
1797,cats,582,capacity_factor_one,0,0,0,0,1.29292174,1.29292174,0
1798,cats,182,capacity_factor_one,0,0,0,0,25.8584348,25.8584348,0
1799,cats,182,capacity_factor_one,0,0,0,0,38.7876522,38.7876522,0
1800,cats,456,capacity_factor_one,0,0,0,0,2.58584348,2.58584348,0
1801,cats,137,capacity_factor_one,0,0,0,0,6.4646087,6.4646087,0
1802,cats,2020,capacity_factor_one,0,0,0,0,3.87876522,3.87876522,0
1803,cats,2264,capacity_factor_one,0,0,0,0,25.8584348,25.8584348,0
1804,cats,1970,capacity_factor_one,0,0,0,0,2.58584348,2.58584348,0
1805,cats,1970,capacity_factor_one,0,0,0,0,1.55150609,1.55150609,0
1806,cats,8600,capacity_factor_one,0,0,0,0,1.68079826,1.68079826,0
1807,cats,7808,capacity_factor_one,0.030580892,24.5037276,248.251086,0,1.1,1.1,0
1808,cats,2376,capacity_factor_one,0.030580892,24.5037276,248.251086,0,1.1,1.1,0
1809,cats,1608,capacity_factor_one,0.030580892,24.5037276,248.251086,0,1.1,1.1,0
1810,cats,2283,capacity_factor_one,0.030580892,24.5037276,248.251086,0,1.1,1.1,0
1811,cats,1810,capacity_factor_one,0.030580892,24.5037276,248.251086,0,1.1,1.1,0
1812,cats,2314,capacity_factor_one,0,0,0,0,25.8584348,25.8584348,0
1813,cats,7649,capacity_factor_one,0,0,0,0,16.8079826,16.8079826,0
1814,cats,1861,capacity_factor_one,0.094703922,22.409643,554.685123,0,1.4,1.4,0
1815,cats,2264,capacity_factor_one,0,0,0,0,25.8584348,25.8584348,0
1816,cats,2314,capacity_factor_one,0,0,0,0,195.360475,195.360475,0
1817,cats,2402,capacity_factor_one,0,0,0,0,25.8584348,25.8584348,0
1818,cats,8766,capacity_factor_one,0,0,0,0,25.8584348,25.8584348,0
1819,cats,1016,capacity_factor_one,0,0,0,0,1.29292174,1.29292174,0
1820,cats,478,capacity_factor_one,0,0,0,0,1.93938261,1.93938261,0
1821,cats,259,capacity_factor_one,0,0,0,0,1.81009044,1.81009044,0
1822,cats,1333,capacity_factor_one,0.25325,58.907,173.53,0,1.6,1.6,0
1823,cats,1333,capacity_factor_one,0.25325,58.907,173.53,0,1.6,1.6,0
1824,cats,1333,capacity_factor_one,0.25325,58.907,173.53,0,1.6,1.6,0
1825,cats,1333,capacity_factor_one,0.25325,58.907,173.53,0,1.6,1.6,0
1826,cats,1333,capacity_factor_one,0.25325,58.907,173.53,0,1.6,1.6,0
1827,cats,407,capacity_factor_one,0,0,0,0,25.8584348,25.8584348,0
1828,cats,407,capacity_factor_one,0,0,0,0,25.8584348,25.8584348,0
1829,cats,407,capacity_factor_one,0,0,0,0,25.8584348,25.8584348,0
1830,cats,407,capacity_factor_one,0,0,0,0,51.7168696,51.7168696,0
1831,cats,2314,capacity_factor_one,0,0,0,0,129.292174,129.292174,0
1832,cats,2314,capacity_factor_one,0,0,0,0,96.9691305,96.9691305,0
1833,cats,155,capacity_factor_one,0,0,0,0,1.93938261,1.93938261,0
1834,cats,1505,capacity_factor_one,0,0,0,0,24.8240974,24.8240974,0
1835,cats,276,capacity_factor_one,0,0,0,0,19.3938261,19.3938261,0
1836,cats,456,capacity_factor_one,0,0,0,0,3.87876522,3.87876522,0
1837,cats,2283,capacity_factor_one,0,0,0,0,1.29292174,1.29292174,0
1838,cats,1178,capacity_factor_one,0,0,0,0,168.079826,168.079826,0
1839,cats,1178,capacity_factor_one,0,0,0,0,193.938261,193.938261,0
1840,cats,781,capacity_factor_one,0,0,0,0,9.4383287,9.4383287,0
1841,cats,1384,capacity_factor_one,0,0,0,0,25.8584348,25.8584348,0
1842,cats,1506,capacity_factor_one,0,0,0,0,51.7168696,51.7168696,0
1843,cats,1625,capacity_factor_one,0,0,0,0,85.9,85.9,0
1844,cats,1521,capacity_factor_one,0,0,0,0,2.71513565,2.71513565,0
1845,cats,1521,capacity_factor_one,0,0,0,0,0.775753044,0.775753044,0
1846,cats,1521,capacity_factor_one,0,0,0,0,0.64646087,0.64646087,0
1847,cats,317,capacity_factor_one,0,0,0,0,20.4281635,20.4281635,0
1848,cats,8865,capacity_factor_one,0,0,0,0,25.8584348,25.8584348,0
1849,cats,8865,capacity_factor_one,0,0,0,0,25.8584348,25.8584348,0
1850,cats,8865,capacity_factor_one,0,0,0,0,19.3938261,19.3938261,0
1851,cats,8865,capacity_factor_one,0,0,0,0,25.8584348,25.8584348,0
1852,cats,503,capacity_factor_one,0,0,0,0,4.78381044,4.78381044,0
1853,cats,478,capacity_factor_one,0,0,0,0,3.87876522,3.87876522,0
1854,cats,2314,capacity_factor_one,0,0,0,0,25.8584348,25.8584348,0
1855,cats,8185,capacity_factor_one,0,0,0,0,42.9250018,42.9250018,0
1856,cats,8185,capacity_factor_one,0,0,0,0,43.830047,43.830047,0
1857,cats,8185,capacity_factor_one,0,0,0,0,41.3734957,41.3734957,0
1858,cats,8185,capacity_factor_one,0,0,0,0,41.5027879,41.5027879,0
1859,cats,8185,capacity_factor_one,0,0,0,0,50.0360713,50.0360713,0
1860,cats,8185,capacity_factor_one,0,0,0,0,46.9330592,46.9330592,0
1861,cats,8185,capacity_factor_one,0,0,0,0,44.9936766,44.9936766,0
1862,cats,699,capacity_factor_one,0.030580892,24.5037276,248.251086,0,1.4,1.4,0
1863,cats,322,capacity_factor_one,0,0,0,0,1.93938261,1.93938261,0
1864,cats,385,capacity_factor_one,0,0,0,0,1.68079826,1.68079826,0
1865,cats,385,capacity_factor_one,0,0,0,0,1.55150609,1.55150609,0
1866,cats,385,capacity_factor_one,0,0,0,0,1.29292174,1.29292174,0
1867,cats,1998,capacity_factor_one,0,0,0,0,2.58584348,2.58584348,0
1868,cats,385,capacity_factor_one,0,0,0,0,2.58584348,2.58584348,0
1869,cats,8340,capacity_factor_one,0,0,0,0,109.898348,109.898348,0
1870,cats,8340,capacity_factor_one,0,0,0,0,64.646087,64.646087,0
1871,cats,8340,capacity_factor_one,0,0,0,0,6.4646087,6.4646087,0
1872,cats,1623,capacity_factor_one,0,0,0,0,4.26664174,4.26664174,0
1873,cats,1535,capacity_factor_one,0.094703922,22.409643,554.685123,0,0.8,0.8,0
1874,cats,1535,capacity_factor_one,0.094703922,22.409643,554.685123,0,0.8,0.8,0
1875,cats,1244,capacity_factor_one,0.030580892,24.5037276,248.251086,0,1.1,1.1,0
1876,cats,2373,capacity_factor_one,0.030580892,24.5037276,248.251086,0,1.1,1.1,0
1877,cats,8589,capacity_factor_one,0.067573963,16.3717118,401.19412,0,2,2,0
1878,cats,8589,capacity_factor_one,0,0,0,0,5.81814783,5.81814783,0
1879,cats,471,capacity_factor_one,0,0,0,0,239.319814,239.319814,0
1880,cats,1712,capacity_factor_one,0,0,0,0,38.7876522,38.7876522,0
1881,cats,235,capacity_factor_one,0,0,0,0,12.9292174,12.9292174,0
1882,cats,452,capacity_factor_one,0,0,0,0,2.58584348,2.58584348,0
1883,cats,452,capacity_factor_one,0,0,0,0,1.29292174,1.29292174,0
1884,cats,241,capacity_factor_one,0,0,0,0,1.93938261,1.93938261,0
1885,cats,8340,capacity_factor_one,0,0,0,0,25.8584348,25.8584348,0
1886,cats,407,capacity_factor_one,0,0,0,0,25.8584348,25.8584348,0
1887,cats,407,capacity_factor_one,0,0,0,0,3.87876522,3.87876522,0
1888,cats,407,capacity_factor_one,0,0,0,0,25.8584348,25.8584348,0
1889,cats,407,capacity_factor_one,0,0,0,0,14.7393078,14.7393078,0
1890,cats,1712,capacity_factor_one,0,0,0,0,25.8584348,25.8584348,0
1891,cats,2314,capacity_factor_one,0,0,0,0,139.506256,139.506256,0
1892,cats,1712,capacity_factor_one,0,0,0,0,64.646087,64.646087,0
1893,cats,16,capacity_factor_one,0.030580892,24.5037276,248.251086,0,1.4,1.4,0
1894,cats,471,capacity_factor_one,0,0,0,0,26.1170191,26.1170191,0
1895,cats,209,capacity_factor_one,0,0,0,0,5.17168696,5.17168696,0
1896,cats,2126,capacity_factor_one,0,0,0,0,2.84442783,2.84442783,0
1897,cats,318,capacity_factor_one,0,0,0,0,1.42221391,1.42221391,0
1898,cats,8340,capacity_factor_one,0,0,0,0,25.8584348,25.8584348,0
1899,cats,8340,capacity_factor_one,0,0,0,0,25.8584348,25.8584348,0
1900,cats,8340,capacity_factor_one,0,0,0,0,25.8584348,25.8584348,0
1901,cats,1553,capacity_factor_one,0.067573963,16.3717118,401.19412,0,1.5,1.5,0
1902,cats,1553,capacity_factor_one,0,0,0,0,116.362957,116.362957,0
1903,cats,1541,capacity_factor_one,0,0,0,0,3.87876522,3.87876522,0
1904,cats,1084,capacity_factor_one,0,0,0,0,3.87876522,3.87876522,0
1905,cats,8185,capacity_factor_one,0,0,0,0,25.8584348,25.8584348,0
1906,cats,1051,capacity_factor_one,0.067573963,16.3717118,401.19412,0,0.5,0.5,0
1907,cats,1051,capacity_factor_one,0.067573963,16.3717118,401.19412,0,1,1,0
1908,cats,1098,capacity_factor_one,0.067573963,16.3717118,401.19412,0,0.5,0.5,0
1909,cats,1098,capacity_factor_one,0.067573963,16.3717118,401.19412,0,1,1,0
1910,cats,8330,capacity_factor_one,0.067573963,16.3717118,401.19412,0,1,1,0
1911,cats,1092,capacity_factor_one,0.067573963,16.3717118,401.19412,0,7.5,7.5,0
1912,cats,8838,capacity_factor_one,0.067573963,16.3717118,401.19412,0,30,30,0
1913,cats,2039,capacity_factor_one,0.25325,58.907,173.53,0,1.6,1.6,0
1914,cats,2314,capacity_factor_one,0,0,0,0,69.817774,69.817774,0
1915,cats,2314,capacity_factor_one,0,0,0,0,69.817774,69.817774,0
1916,cats,1682,capacity_factor_one,0,0,0,0,131.1,131.1,0
1917,cats,8082,capacity_factor_one,0.067573963,16.3717118,401.19412,0,10,10,0
1918,cats,8082,capacity_factor_one,0.067573963,16.3717118,401.19412,0,10,10,0
1919,cats,1969,capacity_factor_one,0,0,0,0,25.5998505,25.5998505,0
1920,cats,1969,capacity_factor_one,0,0,0,0,1.93938261,1.93938261,0
1921,cats,8142,capacity_factor_one,0,0,0,0,3.87876522,3.87876522,0
1922,cats,8142,capacity_factor_one,0,0,0,0,2.58584348,2.58584348,0
1923,cats,686,capacity_factor_one,0.067573963,16.3717118,401.19412,0,2,2,0
1924,cats,1846,capacity_factor_one,0,0,0,0,3.87876522,3.87876522,0
1925,cats,779,capacity_factor_one,0,0,0,0,1.29292174,1.29292174,0
1926,cats,775,capacity_factor_one,0,0,0,0,96.7105462,96.7105462,0
1927,cats,2118,capacity_factor_one,0,0,0,0,4.91310261,4.91310261,0
1928,cats,2118,capacity_factor_one,0,0,0,0,2.97372,2.97372,0
1929,cats,838,capacity_factor_one,0,0,0,0,1.42221391,1.42221391,0
1930,cats,883,capacity_factor_one,0,0,0,0,3.4908887,3.4908887,0
1931,cats,487,capacity_factor_one,0,0,0,0,12.2827565,12.2827565,0
1932,cats,1703,capacity_factor_one,0,0,0,0,3.87876522,3.87876522,0
1933,cats,319,capacity_factor_one,0.094703922,22.409643,554.685123,0,1,1,0
1934,cats,8730,capacity_factor_one,0.094703922,22.409643,554.685123,0,11,11,0
1935,cats,8730,capacity_factor_one,0.094703922,22.409643,554.685123,0,11,11,0
1936,cats,8730,capacity_factor_one,0.094703922,22.409643,554.685123,0,11,11,0
1937,cats,341,capacity_factor_one,0.067573963,16.3717118,401.19412,0,2,2,0
1938,cats,8231,capacity_factor_one,0,0,0,0,25.8584348,25.8584348,0
1939,cats,2030,capacity_factor_one,0,0,0,0,1.29292174,1.29292174,0
1940,cats,2030,capacity_factor_one,0,0,0,0,2.45655131,2.45655131,0
1941,cats,8231,capacity_factor_one,0,0,0,0,25.8584348,25.8584348,0
1942,cats,1521,capacity_factor_one,0,0,0,0,2.45655131,2.45655131,0
1943,cats,1061,capacity_factor_one,0,0,0,0,5.55956348,5.55956348,0
1944,cats,945,capacity_factor_one,0,0,0,0,9.05045218,9.05045218,0
1945,cats,1601,capacity_factor_one,0,0,0,0,13.5756783,13.5756783,0
1946,cats,2302,capacity_factor_one,0.051140815,13.5022417,315.964182,0,4.8,4.8,0
1947,cats,449,capacity_factor_one,0,0,0,0,1.9,1.9,0
1948,cats,8758,capacity_factor_one,0.067573963,16.3717118,401.19412,0,2,2,0
1949,cats,1146,capacity_factor_one,0,0,0,0,1.29292174,1.29292174,0
1950,cats,1418,capacity_factor_one,0,0,0,0,1.29292174,1.29292174,0
1951,cats,240,capacity_factor_one,0,0,0,0,6.85248522,6.85248522,0
1952,cats,240,capacity_factor_one,0,0,0,0,1.29292174,1.29292174,0
1953,cats,909,capacity_factor_one,0,0,0,0,6.72319305,6.72319305,0
1954,cats,2300,capacity_factor_one,0.030580892,24.5037276,248.251086,0,1.3,1.3,0
1955,cats,1867,capacity_factor_one,0.030580892,24.5037276,248.251086,0,1.3,1.3,0
1956,cats,957,capacity_factor_one,0,0,0,0,4.52522609,4.52522609,0
1957,cats,456,capacity_factor_one,0,0,0,0,3.87876522,3.87876522,0
1958,cats,478,capacity_factor_one,0,0,0,0,3.87876522,3.87876522,0
1959,cats,2305,capacity_factor_one,0,0,0,0,46,46,0
1960,cats,1703,capacity_factor_one,0,0,0,0,3.74947305,3.74947305,0
1961,cats,2068,capacity_factor_one,0,0,0,0,13.8342626,13.8342626,0
1962,cats,407,capacity_factor_one,0,0,0,0,135.756783,135.756783,0
1963,cats,407,capacity_factor_one,0,0,0,0,25.8584348,25.8584348,0
1964,cats,1703,capacity_factor_one,0,0,0,0,1.42221391,1.42221391,0
1965,cats,491,capacity_factor_one,0,0,0,0,3.87876522,3.87876522,0
1966,cats,1703,capacity_factor_one,0,0,0,0,2.97372,2.97372,0
1967,cats,1703,capacity_factor_one,0,0,0,0,2.84442783,2.84442783,0
1968,cats,207,capacity_factor_one,0,0,0,0,3.87876522,3.87876522,0
1969,cats,456,capacity_factor_one,0,0,0,0,2.58584348,2.58584348,0
1970,cats,603,capacity_factor_one,0,0,0,0,3.87876522,3.87876522,0
1971,cats,576,capacity_factor_one,0,0,0,0,1.93938261,1.93938261,0
1972,cats,634,capacity_factor_one,0,0,0,0,1.8,1.8,0
1973,cats,638,capacity_factor_one,0,0,0,0,1.8,1.8,0
1974,cats,634,capacity_factor_one,0,0,0,0,1.8,1.8,0
1975,cats,471,capacity_factor_one,0,0,0,0,25.8584348,25.8584348,0
1976,cats,1835,capacity_factor_one,0,0,0,0,29.0907392,29.0907392,0
1977,cats,245,capacity_factor_one,0.094703922,22.409643,554.685123,0,1,1,0
1978,cats,258,capacity_factor_one,0.094703922,22.409643,554.685123,0,1,1,0
1979,cats,258,capacity_factor_one,0.094703922,22.409643,554.685123,0,1,1,0
1980,cats,1680,capacity_factor_one,0,0,0,0,128.7,128.7,0
1981,cats,1680,capacity_factor_one,0,0,0,0,43.2,43.2,0
1982,cats,1680,capacity_factor_one,0,0,0,0,21.6,21.6,0
1983,cats,1703,capacity_factor_one,0,0,0,0,2.32725913,2.32725913,0
1984,cats,1703,capacity_factor_one,0,0,0,0,3.74947305,3.74947305,0
1985,cats,1180,capacity_factor_one,0,0,0,0,5.81814783,5.81814783,0
1986,cats,1661,capacity_factor_one,0,0,0,0,6.4646087,6.4646087,0
1987,cats,1923,capacity_factor_one,0,0,0,0,1.93938261,1.93938261,0
1988,cats,7939,capacity_factor_one,0,0,0,0,1.42221391,1.42221391,0
1989,cats,1085,capacity_factor_one,0.067573963,16.3717118,401.19412,0,40,40,0
1990,cats,200,capacity_factor_one,0,0,0,0,1.29292174,1.29292174,0
1991,cats,200,capacity_factor_one,0,0,0,0,1.29292174,1.29292174,0
1992,cats,2356,capacity_factor_one,0,0,0,0,1.68079826,1.68079826,0
1993,cats,347,capacity_factor_one,0,0,0,0,1.93938261,1.93938261,0
1994,cats,7731,capacity_factor_one,0.067573963,16.3717118,401.19412,0,1,1,0
1995,cats,8073,capacity_factor_one,0.067573963,16.3717118,401.19412,0,1,1,0
1996,cats,8073,capacity_factor_one,0.067573963,16.3717118,401.19412,0,4.5,4.5,0
1997,cats,7870,capacity_factor_one,0.067573963,16.3717118,401.19412,0,2.5,2.5,0
1998,cats,7870,capacity_factor_one,0.067573963,16.3717118,401.19412,0,3.3,3.3,0
1999,cats,204,capacity_factor_one,0,0,0,0,137.95475,137.95475,0
2000,cats,269,capacity_factor_one,0.018728377,6.603145,74.6992503,0,3.3,3.3,0
2001,cats,269,capacity_factor_one,0.018728377,6.603145,74.6992503,0,3.3,3.3,0
2002,cats,7679,capacity_factor_one,0,0,0,0,1.29292174,1.29292174,0
2003,cats,1344,capacity_factor_one,0,0,0,0,1.29292174,1.29292174,0
2004,cats,1000,capacity_factor_one,0,0,0,0,3.87876522,3.87876522,0
2005,cats,803,capacity_factor_one,0,0,0,0,1.29292174,1.29292174,0
2006,cats,1110,capacity_factor_one,0,0,0,0,1.29292174,1.29292174,0
2007,cats,2287,capacity_factor_one,0.094703922,22.409643,554.685123,0,2.8,2.8,0
2008,cats,8573,capacity_factor_one,0,0,0,0,1.29292174,1.29292174,0
2009,cats,8573,capacity_factor_one,0,0,0,0,1.29292174,1.29292174,0
2010,cats,8573,capacity_factor_one,0,0,0,0,0.775753044,0.775753044,0
2011,cats,8573,capacity_factor_one,0,0,0,0,0.387876522,0.387876522,0
2012,cats,577,capacity_factor_one,0,0,0,0,5.55956348,5.55956348,0
2013,cats,1247,capacity_factor_one,0.067573963,16.3717118,401.19412,0,0.5,0.5,0
2014,cats,1247,capacity_factor_one,0,0,0,0,1.81009044,1.81009044,0
2015,cats,407,capacity_factor_one,0,0,0,0,129.292174,129.292174,0
2016,cats,2334,capacity_factor_one,0,0,0,0,5.17168696,5.17168696,0
2017,cats,1194,capacity_factor_one,0,0,0,0,4.39593392,4.39593392,0
2018,cats,393,capacity_factor_one,0,0,0,0,5.81814783,5.81814783,0
2019,cats,8486,capacity_factor_one,0,0,0,0,38.7876522,38.7876522,0
2020,cats,503,capacity_factor_one,0,0,0,0,3.87876522,3.87876522,0
2021,cats,2304,capacity_factor_one,0,0,0,0,1.93938261,1.93938261,0
2022,cats,995,capacity_factor_one,0,0,0,0,5.17168696,5.17168696,0
2023,cats,236,capacity_factor_one,0.051140815,13.5022417,315.964182,0,4.8,4.8,0
2024,cats,236,capacity_factor_one,0.051140815,13.5022417,315.964182,0,4.8,4.8,0
2025,cats,1090,capacity_factor_one,0,0,0,0,1.68079826,1.68079826,0
2026,cats,1885,capacity_factor_one,0,0,0,0,2.97372,2.97372,0
2027,cats,8355,capacity_factor_one,0,0,0,0,1.93938261,1.93938261,0
2028,cats,1926,capacity_factor_one,0,0,0,0,1.81009044,1.81009044,0
2029,cats,2080,capacity_factor_one,0,0,0,0,2.45655131,2.45655131,0
2030,cats,8572,capacity_factor_one,0,0,0,0,1.55150609,1.55150609,0
2031,cats,2314,capacity_factor_one,0,0,0,0,143.772897,143.772897,0
2032,cats,342,capacity_factor_one,0,0,0,0,2.06867478,2.06867478,0
2033,cats,319,capacity_factor_one,0.094703922,22.409643,554.685123,0,1,1,0
2034,cats,319,capacity_factor_one,0.094703922,22.409643,554.685123,0,1,1,0
2035,cats,354,capacity_factor_one,0.030580892,24.5037276,248.251086,0,1,1,0
2036,cats,1262,capacity_factor_one,0.030580892,24.5037276,248.251086,0,2,2,0
2037,cats,371,capacity_factor_one,0.030580892,24.5037276,248.251086,0,1,1,0
2038,cats,686,capacity_factor_one,0.030580892,24.5037276,248.251086,0,1,1,0
2039,cats,347,capacity_factor_one,0.030580892,24.5037276,248.251086,0,1,1,0
2040,cats,1253,capacity_factor_one,0.030580892,24.5037276,248.251086,0,1,1,0
2041,cats,2367,capacity_factor_one,0.030580892,24.5037276,248.251086,0,1,1,0
2042,cats,2367,capacity_factor_one,0.030580892,24.5037276,248.251086,0,1,1,0
2043,cats,2367,capacity_factor_one,0.030580892,24.5037276,248.251086,0,1,1,0
2044,cats,2367,capacity_factor_one,0.030580892,24.5037276,248.251086,0,1,1,0
2045,cats,19,capacity_factor_one,0,0,0,0,2.58584348,2.58584348,0
2046,cats,1059,capacity_factor_one,0,0,0,0,1.55150609,1.55150609,0
2047,cats,2116,capacity_factor_one,0,0,0,0,8.14540696,8.14540696,0
2048,cats,1567,capacity_factor_one,0,0,0,0,9.82620522,9.82620522,0
2049,cats,1811,capacity_factor_one,0.030580892,24.5037276,248.251086,0,2,2,0
2050,cats,1811,capacity_factor_one,0.030580892,24.5037276,248.251086,0,2.8,2.8,0
2051,cats,2116,capacity_factor_one,0,0,0,0,1.29292174,1.29292174,0
2052,cats,2116,capacity_factor_one,0,0,0,0,1.29292174,1.29292174,0
2053,cats,2116,capacity_factor_one,0,0,0,0,1.29292174,1.29292174,0
2054,cats,8739,capacity_factor_one,0,0,0,0,4.00805739,4.00805739,0
2055,cats,1241,capacity_factor_one,0,0,0,0,2.19796696,2.19796696,0
2056,cats,2373,capacity_factor_one,0.030580892,24.5037276,248.251086,0,2.4,2.4,0
2057,cats,2373,capacity_factor_one,0.030580892,24.5037276,248.251086,0,2.6,2.6,0
2058,cats,1866,capacity_factor_one,0.030580892,24.5037276,248.251086,0,2.2,2.2,0
2059,cats,1603,capacity_factor_one,0.030580892,24.5037276,248.251086,0,1.4,1.4,0
2060,cats,1537,capacity_factor_one,0.030580892,24.5037276,248.251086,0,1,1,0
2061,cats,8659,capacity_factor_one,0.030580892,24.5037276,248.251086,0,2.5,2.5,0
2062,cats,8659,capacity_factor_one,0.030580892,24.5037276,248.251086,0,2.3,2.3,0
2063,cats,1244,capacity_factor_one,0.030580892,24.5037276,248.251086,0,2.4,2.4,0
2064,cats,1244,capacity_factor_one,0.030580892,24.5037276,248.251086,0,2.1,2.1,0
2065,cats,1254,capacity_factor_one,0.030580892,24.5037276,248.251086,0,1.8,1.8,0
2066,cats,1254,capacity_factor_one,0.030580892,24.5037276,248.251086,0,2,2,0
2067,cats,545,capacity_factor_one,0.030580892,24.5037276,248.251086,0,1.5,1.5,0
2068,cats,492,capacity_factor_one,0.030580892,24.5037276,248.251086,0,2,2,0
2069,cats,1188,capacity_factor_one,0,0,0,0,1.68079826,1.68079826,0
2070,cats,2246,capacity_factor_one,0,0,0,0,1.81009044,1.81009044,0
2071,cats,1553,capacity_factor_one,0,0,0,0,3.87876522,3.87876522,0
2072,cats,241,capacity_factor_one,0,0,0,0,3.87876522,3.87876522,0
2073,cats,2402,capacity_factor_one,0,0,0,0,2.58584348,2.58584348,0
2074,cats,8774,capacity_factor_one,0.046209611,15.0260079,278.09026,0,33.5,33.5,0
2075,cats,446,capacity_factor_one,0,0,0,0,1.55150609,1.55150609,0
2076,cats,1796,capacity_factor_one,0,0,0,0,1.29292174,1.29292174,0
2077,cats,2169,capacity_factor_one,0,0,0,0,1.29292174,1.29292174,0
2078,cats,562,capacity_factor_one,0,0,0,0,1.55150609,1.55150609,0
2079,cats,8009,capacity_factor_one,0,0,0,0,4.52522609,4.52522609,0
2080,cats,1081,capacity_factor_one,0.067573963,16.3717118,401.19412,0,1,1,0
2081,cats,1421,capacity_factor_one,0.030580892,24.5037276,248.251086,0,2.8,2.8,0
2082,cats,1423,capacity_factor_one,0,0,0,0,0.64646087,0.64646087,0
2083,cats,1423,capacity_factor_one,0,0,0,0,0.64646087,0.64646087,0
2084,cats,649,capacity_factor_one,0,0,0,0,2.19796696,2.19796696,0
2085,cats,1577,capacity_factor_one,0,0,0,0,3.23230435,3.23230435,0
2086,cats,1553,capacity_factor_one,0,0,0,0,2.45655131,2.45655131,0
2087,cats,2039,capacity_factor_one,0.030580892,24.5037276,248.251086,0,3.5,3.5,0
2088,cats,1244,capacity_factor_one,0.030580892,24.5037276,248.251086,0,1,1,0
2089,cats,1330,capacity_factor_one,0.030580892,24.5037276,248.251086,0,2,2,0
2090,cats,347,capacity_factor_one,0.030580892,24.5037276,248.251086,0,1,1,0
2091,cats,1244,capacity_factor_one,0.030580892,24.5037276,248.251086,0,1.2,1.2,0
2092,cats,676,capacity_factor_one,0.067573963,16.3717118,401.19412,0,1.5,1.5,0
2093,cats,700,capacity_factor_one,0.067573963,16.3717118,401.19412,0,1.2,1.2,0
2094,cats,393,capacity_factor_one,0.067573963,16.3717118,401.19412,0,2.5,2.5,0
2095,cats,677,capacity_factor_one,0.067573963,16.3717118,401.19412,0,1,1,0
2096,cats,1944,capacity_factor_one,0.067573963,16.3717118,401.19412,0,2,2,0
2097,cats,700,capacity_factor_one,0.067573963,16.3717118,401.19412,0,1,1,0
2098,cats,713,capacity_factor_one,0.067573963,16.3717118,401.19412,0,4.9,4.9,0
2099,cats,7870,capacity_factor_one,0.067573963,16.3717118,401.19412,0,1.3,1.3,0
2100,cats,17,capacity_factor_one,0,0,0,0,1.42221391,1.42221391,0
2101,cats,1133,capacity_factor_one,0.030580892,24.5037276,248.251086,0,2.6,2.6,0
2102,cats,1418,capacity_factor_one,0,0,0,0,5.17168696,5.17168696,0
2103,cats,2380,capacity_factor_one,0,0,0,0,1.16362957,1.16362957,0
2104,cats,2367,capacity_factor_one,0.030580892,24.5037276,248.251086,0,1.2,1.2,0
2105,cats,2367,capacity_factor_one,0.030580892,24.5037276,248.251086,0,1,1,0
2106,cats,1254,capacity_factor_one,0.030580892,24.5037276,248.251086,0,0.9,0.9,0
2107,cats,1254,capacity_factor_one,0.030580892,24.5037276,248.251086,0,0.3,0.3,0
